,时间,GPS车速,X轴加速度,Y轴加速度,Z轴加速度,经度,纬度,发动机转速,扭矩百分比,瞬时油耗,油门踏板开度,空燃比,发动机负荷百分比,进气流量
196455,2017-11-04 01:46:07,0.0,0.0,-0.342,-0.9,118.911878,25.179066,1487.0,32.0,0.72,0.095,0.1475,40.0,7.39
196456,2017-11-04 01:46:08,3.1,-0.108,-0.45,-0.99,118.911873,25.179078,1687.0,26.0,0.7,0.09,0.1471,32.0,7.3
196457,2017-11-04 01:46:09,4.5,0.0,-0.432,-0.828,118.911875,25.179085,1325.0,32.0,0.7,0.05,0.1466,38.0,7.18
196458,2017-11-04 01:46:10,8.8,0.0,-0.396,-0.9,118.911865,25.179115,1237.0,24.0,0.49,0.06,0.1469,28.0,5.02
196459,2017-11-04 01:46:11,13.7,0.0,-0.522,-0.9,118.911855,25.179176,1312.0,25.0,0.52,0.07,0.1467,29.0,5.38
196460,2017-11-04 01:46:12,17.1,0.054,-0.45,-0.81,118.91184,25.179239,1337.0,26.0,0.55,0.07,0.1451,32.0,5.77
196461,2017-11-04 01:46:13,18.4,-0.126,-0.45,-0.9,118.911841,25.17929,1362.0,26.0,0.54,0.07,0.1454,31.0,5.64
196462,2017-11-04 01:46:14,19.2,0.0,-0.432,-0.882,118.911841,25.179338,1412.0,26.0,0.6,0.07,0.1457,32.0,6.17
196463,2017-11-04 01:46:15,20.4,0.072,-0.468,-0.792,118.911838,25.179389,1475.0,25.0,0.57,0.07,0.1461,30.0,5.91
196464,2017-11-04 01:46:16,23.1,0.0,-0.432,-1.026,118.911823,25.179461,1237.0,30.0,0.6,0.075,0.146,34.0,6.24
196465,2017-11-04 01:46:17,24.7,-0.144,-0.486,-0.864,118.911805,25.179525,1312.0,32.0,0.64,0.075,0.1464,38.0,6.61
196466,2017-11-04 01:46:18,25.1,-0.072,-0.486,-0.81,118.911795,25.179588,1312.0,32.0,0.65,0.075,0.1476,38.0,6.71
196467,2017-11-04 01:46:19,25.6,-0.198,-0.504,-0.882,118.911776,25.179659,1150.0,21.0,0.36,0.015,0.1473,29.0,3.7
196468,2017-11-04 01:46:20,26.0,-0.072,-0.522,-0.918,118.91176,25.179728,1050.0,20.0,0.32,0.005,0.1471,25.0,3.35
196469,2017-11-04 01:46:21,24.758333333333333,-0.06599999999999999,-0.513,-0.9105000000000001,118.91174241666667,25.17978216666667,1067.6666666666667,21.25,0.34750000000000003,,,,
196470,2017-11-04 01:46:22,23.516666666666666,-0.06,-0.504,-0.903,118.91172483333334,25.179836333333334,1085.3333333333333,22.5,0.375,,,,
196471,2017-11-04 01:46:23,22.275,-0.05399999999999999,-0.495,-0.8955,118.91170725,25.1798905,1103.0,23.75,0.4025,,,,
196472,2017-11-04 01:46:24,21.03333333333333,-0.048,-0.486,-0.888,118.91168966666666,25.179944666666668,1120.6666666666667,25.0,0.43,,,,
196473,2017-11-04 01:46:25,19.791666666666664,-0.041999999999999996,-0.477,-0.8805000000000001,118.91167208333333,25.179998833333336,1138.3333333333333,26.25,0.4575,,,,
