,时间,GPS车速,X轴加速度,Y轴加速度,Z轴加速度,经度,纬度,发动机转速,扭矩百分比,瞬时油耗,油门踏板开度,空燃比,发动机负荷百分比,进气流量
478359,2017-12-24 02:34:54,0.0,0.0,-0.396,-0.9,119.30095,26.089743,1300.0,18.0,0.32,0.025,0.1472,22.0,3.43
478360,2017-12-24 02:34:55,8.2,0.0,-0.36,-0.954,119.300921,26.089739,1462.0,39.0,0.92,0.115,0.1466,44.0,9.4
478361,2017-12-24 02:34:56,14.3,-0.09,-0.306,-0.864,119.300854,26.089728,1475.0,40.0,0.9,0.115,0.147,48.0,9.2
478362,2017-12-24 02:34:57,16.8,0.0,-0.324,-0.936,119.300798,26.089739,1425.0,22.0,0.36,0.0,0.1471,33.0,3.74
478363,2017-12-24 02:34:58,17.5,0.0,-0.342,-0.936,119.300755,26.089741,1412.0,39.0,0.85,0.11,0.1469,46.0,8.83
478364,2017-12-24 02:34:59,19.4,-0.054,-0.306,-0.99,119.300686,26.089723,1612.0,40.0,0.98,0.12,0.1463,47.0,10.14
478365,2017-12-24 02:35:00,21.1,0.0,-0.342,-0.9,119.300621,26.08973,1662.0,38.0,1.0,0.12,0.1462,46.0,10.22
478366,2017-12-24 02:35:01,23.8,-0.054,-0.324,-0.954,119.30055,26.089736,1687.0,25.0,0.42,0.0,0.1465,41.0,4.38
478367,2017-12-24 02:35:02,25.2,0.0,-0.342,-0.936,119.300481,26.089731,1225.0,39.0,0.83,0.105,0.1467,43.0,8.51
478368,2017-12-24 02:35:03,26.1,0.0,-0.324,-0.936,119.300411,26.089731,1587.0,46.0,1.15,0.13,0.1465,54.0,11.76
478369,2017-12-24 02:35:04,27.1,0.0,-0.342,-0.882,119.300339,26.089721,1650.0,44.0,1.15,0.13,0.1462,53.0,11.81
478370,2017-12-24 02:35:05,28.0,0.0,-0.342,-0.918,119.300263,26.089711,1675.0,43.0,1.11,0.125,0.1451,52.0,11.35
478371,2017-12-24 02:35:06,29.6,0.0,-0.378,-0.9,119.300183,26.089705,1700.0,43.0,1.15,0.125,0.1455,52.0,11.8
478372,2017-12-24 02:35:07,31.4,0.0,-0.378,-0.936,119.30009,26.089691,1312.0,28.0,0.78,0.12,0.1463,22.0,8.16
478373,2017-12-24 02:35:08,33.0,0.0,-0.342,-0.9,119.299995,26.089676,1700.0,41.0,1.1,0.125,0.1464,49.0,11.17
478374,2017-12-24 02:35:09,34.0,0.0,-0.36,-0.954,119.2999,26.089651,1800.0,45.0,1.26,0.13,0.146,54.0,12.87
478375,2017-12-24 02:35:10,35.3,0.0,-0.396,-0.864,119.299805,26.089635,1787.0,34.0,0.8,0.035,0.1462,49.0,8.3
478376,2017-12-24 02:35:11,35.8,0.0,-0.36,-0.9,119.299706,26.089623,1562.0,31.0,0.88,0.115,0.1473,31.0,9.1
478377,2017-12-24 02:35:12,36.3,0.0,-0.396,-0.9,119.299603,26.089619,1512.0,39.0,0.9,0.115,0.1466,46.0,9.19
478378,2017-12-24 02:35:13,37.6,0.0,-0.378,-0.918,119.299478,26.089635,1512.0,38.0,0.87,0.09,0.1468,47.0,8.95
478379,2017-12-24 02:35:14,38.2,0.054,-0.414,-0.918,119.299355,26.089646,1125.0,29.0,0.69,0.095,0.1473,26.0,7.11
478380,2017-12-24 02:35:15,40.1,0.0,-0.36,-0.918,119.299231,26.089648,1675.0,44.0,1.08,0.125,0.1476,57.0,11.03
478381,2017-12-24 02:35:16,41.5,0.0,-0.36,-0.918,119.299103,26.089651,1650.0,43.0,1.1,0.125,0.1469,52.0,11.29
478382,2017-12-24 02:35:17,42.7,0.0,-0.378,-0.954,119.298973,26.08964,1650.0,43.0,1.11,0.125,0.1464,52.0,11.37
478383,2017-12-24 02:35:18,42.7,0.0,-0.414,-0.918,119.29883,26.089648,1212.0,21.0,0.44,0.085,0.1463,22.0,4.61
478384,2017-12-24 02:35:19,43.1,0.0,-0.36,-0.864,119.298703,26.089641,1562.0,39.0,0.92,0.11,0.147,47.0,9.46
478385,2017-12-24 02:35:20,43.1,0.0,-0.396,-0.936,119.298581,26.089638,1475.0,21.0,0.32,0.0,0.1466,35.0,3.45
478386,2017-12-24 02:35:21,43.05,0.0,-0.396,-0.918,119.298458,26.0896305,1443.5,22.0,0.345,,,,
478387,2017-12-24 02:35:22,43.0,0.0,-0.396,-0.9,119.298335,26.089623,1412.0,23.0,0.37,0.005,0.1465,34.0,3.94
478388,2017-12-24 02:35:23,44.2,0.0,-0.396,-0.864,119.298213,26.089625,1225.0,29.0,0.72,0.105,0.1467,26.0,7.45
478389,2017-12-24 02:35:24,44.36666666666667,0.0,-0.396,-0.858,119.29807866666667,26.089598666666667,1258.3333333333333,28.666666666666668,0.6699999999999999,,,,
478390,2017-12-24 02:35:25,44.53333333333334,0.0,-0.396,-0.852,119.29794433333333,26.089572333333333,1291.6666666666667,28.333333333333332,0.62,,,,
478391,2017-12-24 02:35:26,44.7,0.0,-0.396,-0.846,119.29781,26.089546,1325.0,28.0,0.57,0.06,0.1462,34.0,5.84
478392,2017-12-24 02:35:27,44.06,0.0,-0.3996,-0.8532,119.2976872,26.089530399999997,1277.4,26.2,0.5299999999999999,,,,
478393,2017-12-24 02:35:28,43.42,0.0,-0.4032,-0.8603999999999999,119.2975644,26.0895148,1229.8,24.4,0.49,,,,
478394,2017-12-24 02:35:29,42.78,0.0,-0.4068,-0.8676,119.2974416,26.0894992,1182.2,22.6,0.44999999999999996,,,,
478395,2017-12-24 02:35:30,42.14,0.0,-0.4104,-0.8748,119.2973188,26.0894836,1134.6,20.8,0.41,,,,
478396,2017-12-24 02:35:31,41.5,0.0,-0.414,-0.882,119.297196,26.089468,1087.0,19.0,0.37,0.05,0.1464,21.0,3.94
478397,2017-12-24 02:35:32,41.75,0.0,-0.396,-0.9,119.29706999999999,26.089448,1218.5,20.0,0.365,,,,
478398,2017-12-24 02:35:33,42.0,0.0,-0.378,-0.918,119.296944,26.089428,1350.0,21.0,0.36,0.0,0.1465,29.0,3.77
478399,2017-12-24 02:35:34,42.2,0.0,-0.396,-0.846,119.296819,26.089401,1250.0,39.0,0.9,0.11,0.1464,39.0,9.26
478400,2017-12-24 02:35:35,43.1,0.0,-0.396,-0.936,119.296691,26.089371,1537.0,39.0,0.93,0.11,0.1462,46.0,9.64
478401,2017-12-24 02:35:36,43.4,0.0,-0.414,-0.918,119.29657,26.089353,1175.0,19.0,0.34,0.05,0.1465,23.0,3.56
478402,2017-12-24 02:35:37,43.55,0.0,-0.378,-0.918,119.296448,26.089339,1375.0,29.5,0.6499999999999999,,,,
478403,2017-12-24 02:35:38,43.7,0.0,-0.342,-0.918,119.296326,26.089325,1575.0,40.0,0.96,0.11,0.1462,48.0,9.92
478404,2017-12-24 02:35:39,43.8,0.0,-0.414,-0.864,119.296201,26.089311,1212.0,18.0,0.34,0.065,0.1465,23.0,3.62
478405,2017-12-24 02:35:40,43.9,0.0,-0.36,-0.918,119.296076,26.089305,1637.0,42.0,1.05,0.125,0.1461,51.0,10.76
478406,2017-12-24 02:35:41,43.9,0.0,-0.342,-0.918,119.295954,26.089296,1687.0,44.0,1.18,0.13,0.145,53.0,12.0
