,时间,GPS车速,X轴加速度,Y轴加速度,Z轴加速度,经度,纬度,发动机转速,扭矩百分比,瞬时油耗,油门踏板开度,空燃比,发动机负荷百分比,进气流量
185178,2017-11-03 22:38:10,0.0,-0.126,-0.378,-0.9,119.046861,25.420913,1062.0,30.0,0.49,0.07,0.1468,37.0,5.16
185179,2017-11-03 22:38:11,2.6,-0.126,-0.396,-0.864,119.046858,25.42091,1175.0,34.0,0.72,0.105,0.1467,36.0,7.47
185180,2017-11-03 22:38:12,3.0,-0.09,-0.342,-0.9,119.046853,25.420904,1550.0,32.0,0.73,0.07,0.147,42.0,7.61
185181,2017-11-03 22:38:13,5.8,0.054,-0.414,-0.864,119.046846,25.4209,1487.0,22.0,0.55,0.07,0.147,26.0,5.81
185182,2017-11-03 22:38:14,7.1,0.072,-0.414,-0.9,119.046835,25.420884,1375.0,30.0,0.67,0.08,0.1466,34.0,6.92
185183,2017-11-03 22:38:15,14.2,0.0,-0.45,-0.864,119.046783,25.420835,1125.0,18.0,0.31,0.0,0.1467,23.0,3.19
185184,2017-11-03 22:38:16,14.4,-0.108,-0.522,-0.846,119.046756,25.420809,1012.0,20.0,0.31,0.0,0.1454,25.0,3.24
185185,2017-11-03 22:38:17,15.36,-0.1008,-0.4824,-0.864,119.046769,25.4207902,1197.0,26.0,0.546,,,,
185186,2017-11-03 22:38:18,16.32,-0.0936,-0.4428,-0.882,119.046782,25.4207714,1382.0,32.0,0.782,,,,
185187,2017-11-03 22:38:19,17.28,-0.0864,-0.4032,-0.9,119.046795,25.4207526,1567.0,38.0,1.018,,,,
185188,2017-11-03 22:38:20,18.24,-0.07919999999999999,-0.36360000000000003,-0.918,119.046808,25.4207338,1752.0,44.0,1.254,,,,
185189,2017-11-03 22:38:21,19.2,-0.072,-0.324,-0.936,119.046821,25.420715,1937.0,50.0,1.49,0.145,0.1472,60.0,15.26
185190,2017-11-03 22:38:22,21.0,-0.072,-0.396,-0.882,119.046878,25.420723,1800.0,36.0,1.0,0.12,0.1476,42.0,10.21
185191,2017-11-03 22:38:23,27.3,0.0,-0.396,-0.864,119.046958,25.420721,1762.0,49.0,1.31,0.145,0.1463,58.0,13.41
185192,2017-11-03 22:38:24,28.5,0.0,-0.414,-0.9,119.047034,25.420738,1750.0,42.0,1.06,0.115,0.147,54.0,10.89
185193,2017-11-03 22:38:25,33.4,0.0,-0.36,-0.81,119.047141,25.420758,1650.0,42.0,1.15,0.135,0.1464,47.0,11.69
185194,2017-11-03 22:38:26,35.0,0.0,-0.414,-0.864,119.047233,25.420783,1812.0,41.0,1.1,0.125,0.1455,52.0,11.3
185195,2017-11-03 22:38:27,38.1,0.0,-0.468,-0.864,119.047336,25.420798,1700.0,36.0,0.96,0.115,0.1475,44.0,9.97
185196,2017-11-03 22:38:28,38.2,0.0,-0.468,-0.882,119.047438,25.420823,1687.0,34.0,0.88,0.095,0.1472,41.0,9.06
185197,2017-11-03 22:38:29,39.3,0.0,-0.432,-0.864,119.047545,25.420838,1350.0,30.0,0.65,0.08,0.1473,36.0,6.72
185198,2017-11-03 22:38:30,40.2,0.0,-0.468,-0.882,119.047648,25.420866,1662.0,45.0,1.16,0.13,0.145,54.0,11.98
185199,2017-11-03 22:38:31,42.1,0.0,-0.432,-0.846,119.047741,25.42091,1600.0,39.0,0.98,0.11,0.1456,47.0,10.1
185200,2017-11-03 22:38:32,43.1,-0.09,-0.414,-0.846,119.047855,25.420941,1537.0,36.0,0.87,0.105,0.1459,44.0,8.96
185201,2017-11-03 22:38:33,43.7,0.0,-0.468,-0.846,119.047961,25.421,1350.0,21.0,0.36,0.035,0.1465,29.0,3.79
185202,2017-11-03 22:38:34,43.8,0.09,-0.45,-0.81,119.048075,25.421034,1237.0,17.0,0.32,0.04,0.1454,21.0,3.41
185203,2017-11-03 22:38:35,44.1,0.0,-0.468,-0.846,119.048191,25.421073,1225.0,16.0,0.31,0.015,0.1454,20.0,3.29
185204,2017-11-03 22:38:36,44.05,0.0,-0.459,-0.8280000000000001,119.048307,25.4211045,1162.5,16.0,0.3,,,,
185205,2017-11-03 22:38:37,44.0,0.0,-0.45,-0.81,119.048423,25.421136,1100.0,16.0,0.29,0.015,0.1456,19.0,3.15
185206,2017-11-03 22:38:38,43.39,0.0,-0.45,-0.8118000000000001,119.0485322,25.4211595,1091.2,16.1,0.288,,,,
185207,2017-11-03 22:38:39,42.78,0.0,-0.45,-0.8136,119.0486414,25.421183,1082.4,16.2,0.286,,,,
185208,2017-11-03 22:38:40,42.17,0.0,-0.45,-0.8154,119.0487506,25.4212065,1073.6,16.3,0.284,,,,
185209,2017-11-03 22:38:41,41.56,0.0,-0.45,-0.8172,119.0488598,25.42123,1064.8,16.4,0.282,,,,
185210,2017-11-03 22:38:42,40.95,0.0,-0.45,-0.819,119.048969,25.4212535,1056.0,16.5,0.28,,,,
185211,2017-11-03 22:38:43,40.339999999999996,0.0,-0.45,-0.8208,119.0490782,25.421277,1047.2,16.6,0.278,,,,
185212,2017-11-03 22:38:44,39.73,0.0,-0.45,-0.8226,119.0491874,25.4213005,1038.4,16.7,0.276,,,,
185213,2017-11-03 22:38:45,39.12,0.0,-0.45,-0.8244,119.0492966,25.421324000000002,1029.6,16.8,0.274,,,,
185214,2017-11-03 22:38:46,38.51,0.0,-0.45,-0.8261999999999999,119.0494058,25.4213475,1020.8,16.9,0.272,,,,
185215,2017-11-03 22:38:47,37.9,0.0,-0.45,-0.828,119.049515,25.421371,1012.0,17.0,0.27,0.0,0.1459,21.0,2.93
185216,2017-11-03 22:38:48,37.42,0.0,-0.46440000000000003,-0.8388,119.049614,25.421393600000002,1004.6,17.4,0.274,,,,
185217,2017-11-03 22:38:49,36.94,0.0,-0.4788,-0.8496,119.049713,25.4214162,997.2,17.8,0.278,,,,
185218,2017-11-03 22:38:50,36.46,0.0,-0.4932,-0.8603999999999999,119.049812,25.4214388,989.8,18.2,0.282,,,,
185219,2017-11-03 22:38:51,35.98,0.0,-0.5076,-0.8712,119.049911,25.4214614,982.4,18.6,0.286,,,,
185220,2017-11-03 22:38:52,35.5,0.0,-0.522,-0.882,119.05001,25.421484,975.0,19.0,0.29,0.015,0.1471,25.0,3.14
185221,2017-11-03 22:38:53,35.4,0.0,-0.486,-0.864,119.05010033333333,25.421514666666667,1170.6666666666667,22.333333333333332,0.42666666666666664,,,,
185222,2017-11-03 22:38:54,35.300000000000004,0.0,-0.45,-0.846,119.05019066666667,25.421545333333334,1366.3333333333333,25.666666666666668,0.5633333333333332,,,,
185223,2017-11-03 22:38:55,35.2,0.0,-0.414,-0.828,119.050281,25.421576,1562.0,29.0,0.7,0.07,0.1472,36.0,7.17
185224,2017-11-03 22:38:56,35.2,0.0,-0.468,-0.846,119.050371,25.421605,1412.0,23.0,0.59,0.085,0.1474,24.0,6.12
185225,2017-11-03 22:38:57,35.2,0.0,-0.432,-0.864,119.050473,25.421629,1525.0,29.0,0.67,0.07,0.1462,36.0,6.94
185226,2017-11-03 22:38:58,35.6,0.0,-0.486,-0.828,119.050568,25.421653,1437.0,20.0,0.46,0.055,0.1465,24.0,4.79
185227,2017-11-03 22:38:59,36.4,0.09,-0.36,-0.972,119.05067,25.421685,1725.0,42.0,1.11,0.12,0.1457,53.0,11.36
185228,2017-11-03 22:39:00,37.2,0.0,-0.468,-0.9,119.050776,25.421701,1600.0,26.0,0.67,0.08,0.1466,32.0,6.85
185229,2017-11-03 22:39:01,39.7,0.0,-0.504,-0.846,119.050885,25.421733,1300.0,25.0,0.52,0.065,0.1464,32.0,5.34
185230,2017-11-03 22:39:02,40.7,0.0,-0.486,-0.918,119.051001,25.421763,1200.0,21.0,0.41,0.045,0.1466,26.0,4.17
185231,2017-11-03 22:39:03,40.5,0.0,-0.477,-0.891,119.0511105,25.421802,1162.5,19.5,0.36,,,,
185232,2017-11-03 22:39:04,40.3,0.0,-0.468,-0.864,119.05122,25.421841,1125.0,18.0,0.31,0.0,0.1467,21.0,3.26
185233,2017-11-03 22:39:05,38.943749999999994,0.0,-0.469125,-0.864,119.051293125,25.4218739375,1121.875,17.875,0.3075,,,,
185234,2017-11-03 22:39:06,37.5875,0.0,-0.47025,-0.864,119.05136625,25.421906875,1118.75,17.75,0.305,,,,
185235,2017-11-03 22:39:07,36.231249999999996,0.0,-0.47137500000000004,-0.864,119.051439375,25.4219398125,1115.625,17.625,0.3025,,,,
