,时间,GPS车速,X轴加速度,Y轴加速度,Z轴加速度,经度,纬度,发动机转速,扭矩百分比,瞬时油耗,油门踏板开度,空燃比,发动机负荷百分比,进气流量
153021,2017-12-20 08:12:36,0.0,0.0,-0.342,-0.936,119.501651,25.988359,1037.0,24.0,0.41,0.05,0.1459,29.0,4.17
153022,2017-12-20 08:12:37,0.6,0.0,-0.396,-0.9,119.50165,25.988344,925.0,25.0,0.44,0.095,0.146,25.0,4.62
153023,2017-12-20 08:12:38,9.1,0.0,-0.324,-0.918,119.501653,25.988323,1375.0,29.0,0.57,0.08,0.1462,37.0,5.95
153024,2017-12-20 08:12:39,11.8,-0.054,-0.324,-0.936,119.50166,25.988295,1487.0,26.0,0.6,0.09,0.1462,32.0,6.22
153025,2017-12-20 08:12:40,13.3,0.0,-0.342,-0.918,119.501668,25.98826,1600.0,25.0,0.62,0.09,0.1461,30.0,6.49
153026,2017-12-20 08:12:41,14.9,0.09,-0.324,-0.954,119.501675,25.988221,1312.0,32.0,0.65,0.09,0.1461,39.0,6.78
153027,2017-12-20 08:12:42,15.3,0.144,-0.36,-0.954,119.501676,25.98818,1350.0,32.0,0.67,0.095,0.1466,38.0,6.87
153028,2017-12-20 08:12:43,16.8,0.054,-0.324,-0.882,119.50167,25.988136,1450.0,35.0,0.78,0.105,0.1467,41.0,8.04
153029,2017-12-20 08:12:44,18.6,0.0,-0.306,-0.918,119.501664,25.98809,1475.0,34.0,0.75,0.105,0.1467,41.0,7.77
153030,2017-12-20 08:12:45,20.5,0.0,-0.342,-0.972,119.501656,25.98804,1512.0,34.0,0.82,0.105,0.1465,41.0,8.37
153031,2017-12-20 08:12:46,21.7,0.054,-0.324,-0.918,119.501648,25.987985,1550.0,34.0,0.82,0.105,0.1463,41.0,8.46
153032,2017-12-20 08:12:47,22.3,0.0,-0.342,-0.936,119.501638,25.987928,1562.0,34.0,0.85,0.105,0.1463,40.0,8.71
153033,2017-12-20 08:12:48,23.9,0.0,-0.396,-0.936,119.501626,25.987868,1600.0,33.0,0.85,0.105,0.1461,40.0,8.78
153034,2017-12-20 08:12:49,24.7,0.0,-0.36,-0.936,119.501613,25.987805,1637.0,32.0,0.83,0.105,0.1461,39.0,8.57
153035,2017-12-20 08:12:50,25.5,0.0,-0.342,-0.882,119.501599,25.98774,1462.0,36.0,0.82,0.105,0.1463,44.0,8.37
153036,2017-12-20 08:12:51,26.4,0.054,-0.324,-0.882,119.501583,25.987671,1462.0,36.0,0.8,0.105,0.1465,43.0,8.22
153037,2017-12-20 08:12:52,27.3,0.054,-0.36,-0.918,119.501569,25.987603,1475.0,36.0,0.82,0.105,0.1464,43.0,8.38
153038,2017-12-20 08:12:53,27.9,0.0,-0.342,-0.864,119.501558,25.987531,1487.0,36.0,0.8,0.105,0.1463,43.0,8.33
153039,2017-12-20 08:12:54,28.3,0.0,-0.36,-0.936,119.501546,25.987461,1400.0,19.0,0.27,0.0,0.1463,30.0,2.89
153040,2017-12-20 08:12:55,27.066666666666666,-0.018,-0.363,-0.921,119.50156766666667,25.987411,1410.3333333333333,22.333333333333332,0.37,,,,
153041,2017-12-20 08:12:56,25.833333333333332,-0.036,-0.366,-0.906,119.50158933333334,25.987361,1420.6666666666667,25.666666666666668,0.47,,,,
153042,2017-12-20 08:12:57,24.6,-0.05399999999999999,-0.369,-0.891,119.501611,25.987311,1431.0,29.0,0.5700000000000001,,,,
153043,2017-12-20 08:12:58,23.366666666666667,-0.072,-0.372,-0.876,119.50163266666667,25.987261,1441.3333333333333,32.333333333333336,0.6699999999999999,,,,
153044,2017-12-20 08:12:59,22.133333333333333,-0.09,-0.375,-0.861,119.50165433333333,25.987211000000002,1451.6666666666667,35.66666666666667,0.77,,,,
153045,2017-12-20 08:13:00,20.9,-0.108,-0.378,-0.846,119.501676,25.987161,1462.0,39.0,0.87,0.115,0.1458,47.0,8.94
153046,2017-12-20 08:13:01,21.9,-0.108,-0.342,-0.918,119.501735,25.987146,1487.0,41.0,0.93,0.125,0.146,48.0,9.63
