,时间,GPS车速,X轴加速度,Y轴加速度,Z轴加速度,经度,纬度,发动机转速,扭矩百分比,瞬时油耗,油门踏板开度,空燃比,发动机负荷百分比,进气流量
152163,2017-12-20 07:58:18,0.0,0.0,-0.324,-0.918,119.506733,25.946365,987.0,27.0,0.44,0.08,0.1451,33.0,4.55
152164,2017-12-20 07:58:19,3.5,0.0,-0.306,-0.936,119.50673,25.946338,1150.0,35.0,0.6,0.075,0.1451,42.0,6.21
152165,2017-12-20 07:58:20,5.3,0.0,-0.378,-0.9,119.506723,25.946311,1275.0,34.0,0.69,0.075,0.1451,40.0,7.04
152166,2017-12-20 07:58:21,9.6,0.0,-0.414,-0.936,119.506718,25.946283,1237.0,20.0,0.37,0.0,0.1451,25.0,3.97
152167,2017-12-20 07:58:22,11.2,0.0,-0.414,-0.9,119.506709,25.946251,1025.0,21.0,0.36,0.0,0.1451,26.0,3.74
152168,2017-12-20 07:58:23,11.2,0.0,-0.432,-0.9,119.506703,25.94622,900.0,22.0,0.31,0.035,0.1451,28.0,3.3
152169,2017-12-20 07:58:24,10.85,0.0,-0.41400000000000003,-0.9,119.5066965,25.946188,968.5,21.0,0.325,,,,
152170,2017-12-20 07:58:25,10.5,0.0,-0.396,-0.9,119.50669,25.946156,1037.0,20.0,0.34,0.0,0.1451,24.0,3.59
152171,2017-12-20 07:58:26,9.5,0.0,-0.39085714285714285,-0.9051428571428571,119.50668485714286,25.946137,985.2857142857143,20.428571428571427,8.977142857142857,,,,
152172,2017-12-20 07:58:27,8.5,0.0,-0.38571428571428573,-0.9102857142857144,119.50667971428572,25.946118,933.5714285714286,20.857142857142858,17.614285714285714,,,,
152173,2017-12-20 07:58:28,7.5,0.0,-0.38057142857142856,-0.9154285714285715,119.50667457142858,25.946099,881.8571428571429,21.285714285714285,26.251428571428573,,,,
152174,2017-12-20 07:58:29,6.5,0.0,-0.37542857142857144,-0.9205714285714286,119.50666942857143,25.94608,830.1428571428571,21.714285714285715,34.88857142857143,,,,
152175,2017-12-20 07:58:30,5.5,0.0,-0.3702857142857143,-0.9257142857142857,119.50666428571428,25.946061,778.4285714285714,22.142857142857142,43.52571428571429,,,,
152176,2017-12-20 07:58:31,4.5,0.0,-0.3651428571428571,-0.9308571428571429,119.50665914285715,25.946042,726.7142857142858,22.57142857142857,52.16285714285715,,,,
152177,2017-12-20 07:58:32,3.5,0.0,-0.36,-0.936,119.506654,25.946023,675.0,23.0,60.8,0.0,0.1458,30.0,2.41
152178,2017-12-20 07:58:33,4.0,0.0,-0.378,-0.9,119.50665,25.94601,712.0,22.0,0.24,0.0,0.1458,29.0,2.6
152179,2017-12-20 07:58:34,5.2,0.0,-0.36,-0.882,119.506641,25.945993,800.0,23.0,0.31,0.06,0.1454,29.0,3.22
152180,2017-12-20 07:58:35,6.8,0.0,-0.342,-0.918,119.506631,25.945974,1062.0,25.0,0.41,0.07,0.1451,31.0,4.28
152181,2017-12-20 07:58:36,8.7,-0.072,-0.324,-0.936,119.506623,25.945953,1300.0,29.0,0.59,0.0,0.1451,36.0,6.07
152182,2017-12-20 07:58:37,10.0,0.0,-0.414,-0.936,119.506613,25.945923,1162.0,16.0,0.29,0.0,0.1451,19.0,3.09
152183,2017-12-20 07:58:38,8.38,0.0,-0.4032,-0.9324,119.5066096,25.945912,1067.0,19.0,0.3,,,,
152184,2017-12-20 07:58:39,6.76,0.0,-0.39239999999999997,-0.9288000000000001,119.50660620000001,25.945901,972.0,22.0,0.31,,,,
152185,2017-12-20 07:58:40,5.140000000000001,0.0,-0.3816,-0.9252,119.5066028,25.945890000000002,877.0,25.0,0.32,,,,
152186,2017-12-20 07:58:41,3.5200000000000005,0.0,-0.37079999999999996,-0.9216000000000001,119.5065994,25.945879,782.0,28.0,0.33,,,,
152187,2017-12-20 07:58:42,1.9,0.0,-0.36,-0.918,119.506596,25.945868,687.0,31.0,0.34,0.0,0.1458,40.0,3.52
152188,2017-12-20 07:58:43,2.0,0.0,-0.414,-0.882,119.506596,25.945861,675.0,29.0,0.29,0.0,0.1458,38.0,3.07
152189,2017-12-20 07:58:44,2.0,0.0,-0.378,-0.918,119.506596,25.945854,662.0,29.0,0.31,0.0,0.1458,37.0,3.22
152190,2017-12-20 07:58:45,2.1,0.0,-0.36,-0.918,119.506598,25.945848,675.0,29.0,0.29,0.005,0.1458,37.0,3.06
152191,2017-12-20 07:58:46,3.5,-0.072,-0.36,-0.9,119.506605,25.945833,1175.0,40.0,0.7,0.095,0.1451,51.0,7.2
152192,2017-12-20 07:58:47,4.6,-0.108,-0.45,-0.882,119.506613,25.945818,1037.0,25.0,0.39,0.0,0.1451,30.0,4.07
152193,2017-12-20 07:58:48,5.2,-0.108,-0.468,-0.864,119.506624,25.945805,1025.0,21.0,0.32,0.0,0.1451,27.0,3.49
152194,2017-12-20 07:58:49,6.4,-0.108,-0.468,-0.918,119.506636,25.945801,862.0,22.0,0.31,0.0,0.1451,28.0,3.26
152195,2017-12-20 07:58:50,6.4,-0.162,-0.432,-0.9,119.506653,25.945801,1175.0,31.0,0.57,0.08,0.1451,37.0,5.89
152196,2017-12-20 07:58:51,9.5,-0.144,-0.306,-0.99,119.506665,25.945816,1512.0,35.0,0.82,0.105,0.1451,43.0,8.37
152197,2017-12-20 07:58:52,12.9,-0.09,-0.342,-0.9,119.506668,25.945843,1637.0,30.0,0.77,0.1,0.1451,36.0,7.87
152198,2017-12-20 07:58:53,14.6,-0.144,-0.432,-0.846,119.50667,25.945878,1362.0,34.0,0.75,0.1,0.1451,39.0,7.73
152199,2017-12-20 07:58:54,16.7,0.072,-0.342,-0.9,119.50667,25.945919,1262.0,29.0,0.59,0.085,0.1451,34.0,6.04
152200,2017-12-20 07:58:55,16.7,0.072,-0.342,-0.9,119.506671,25.945963,1350.0,29.0,0.6,0.085,0.1451,36.0,6.29
152201,2017-12-20 07:58:56,18.5,0.0,-0.324,-0.918,119.506676,25.946008,1537.0,37.0,0.87,0.11,0.1451,46.0,8.92
152202,2017-12-20 07:58:57,21.1,0.0,-0.342,-0.954,119.506691,25.946061,1587.0,39.0,0.98,0.125,0.1451,44.0,10.06
152203,2017-12-20 07:58:58,22.7,0.0,-0.342,-0.828,119.506708,25.946123,1400.0,16.0,0.32,0.0,0.1451,21.0,3.37
152204,2017-12-20 07:58:59,23.1,0.0,-0.396,-0.9,119.506726,25.946185,1550.0,32.0,0.78,0.105,0.1451,38.0,8.16
152205,2017-12-20 07:59:00,24.9,-0.108,-0.342,-0.954,119.506741,25.946246,1600.0,45.0,1.11,0.125,0.1451,54.0,11.34
152206,2017-12-20 07:59:01,26.4,-0.108,-0.324,-0.936,119.506758,25.94631,1625.0,44.0,1.11,0.125,0.1451,52.0,11.36
152207,2017-12-20 07:59:02,28.6,-0.054,-0.306,-0.918,119.506774,25.946379,1637.0,42.0,1.06,0.125,0.1451,50.0,10.87
152208,2017-12-20 07:59:03,30.9,-0.054,-0.36,-1.008,119.506794,25.946453,1650.0,42.0,1.05,0.125,0.1451,50.0,10.81
152209,2017-12-20 07:59:04,32.7,-0.072,-0.36,-0.918,119.506818,25.94653,1662.0,41.0,1.08,0.125,0.1451,50.0,11.13
152210,2017-12-20 07:59:05,33.8,0.0,-0.342,-0.882,119.506843,25.946611,1650.0,46.0,1.23,0.125,0.1451,54.0,12.56
152211,2017-12-20 07:59:06,34.7,0.0,-0.396,-0.936,119.506868,25.946696,1337.0,21.0,0.42,0.085,0.1451,26.0,4.44
152212,2017-12-20 07:59:07,35.2,0.0,-0.36,-0.918,119.506893,25.946783,1700.0,45.0,1.19,0.125,0.1451,54.0,12.19
152213,2017-12-20 07:59:08,35.9,0.0,-0.378,-0.828,119.506916,25.946869,1512.0,22.0,0.39,0.0,0.1451,34.0,4.12
152214,2017-12-20 07:59:09,36.6,0.0,-0.342,-0.846,119.506936,25.946959,1500.0,32.0,0.8,0.09,0.1451,38.0,8.22
