,时间,GPS车速,X轴加速度,Y轴加速度,Z轴加速度,经度,纬度,发动机转速,扭矩百分比,瞬时油耗,油门踏板开度,空燃比,发动机负荷百分比,进气流量
30674,2017-12-18 22:13:29,0.0,0.0,-0.306,-0.936,119.625055,25.925579,862.0,25.0,0.34,0.07,0.1456,32.0,3.58
30675,2017-12-18 22:13:30,4.0,0.0,-0.324,-0.918,119.625055,25.925581,912.0,25.0,0.37,0.07,0.1457,32.0,3.9
30676,2017-12-18 22:13:31,6.0,-0.054,-0.342,-0.936,119.625046,25.925591,1012.0,26.0,0.41,0.065,0.1457,32.0,4.26
30677,2017-12-18 22:13:32,7.2,0.0,-0.378,-0.918,119.625014,25.925605,887.0,21.0,0.32,0.055,0.1459,26.0,3.41
30678,2017-12-18 22:13:33,7.6,0.0,-0.36,-0.936,119.624996,25.925623,1100.0,25.0,0.41,0.07,0.1458,31.0,4.33
30679,2017-12-18 22:13:34,8.2,0.0,-0.378,-0.936,119.624978,25.925643,1187.0,24.0,0.46,0.07,0.1459,29.0,4.69
30680,2017-12-18 22:13:35,9.7,-0.054,-0.378,-0.882,119.62496,25.925665,1300.0,24.0,0.47,0.07,0.1459,29.0,4.96
30681,2017-12-18 22:13:36,11.6,0.0,-0.36,-0.918,119.624943,25.925691,1375.0,22.0,0.47,0.07,0.1461,27.0,4.99
30682,2017-12-18 22:13:37,11.7,0.072,-0.36,-0.9,119.624923,25.925721,1450.0,22.0,0.5,0.075,0.1462,26.0,5.3
30683,2017-12-18 22:13:38,12.2,0.0,-0.36,-0.918,119.624906,25.92575,1112.0,29.0,0.54,0.08,0.1461,34.0,5.65
30684,2017-12-18 22:13:39,15.2,0.0,-0.342,-0.918,119.624891,25.925784,1262.0,31.0,0.6,0.09,0.1463,37.0,6.3
30685,2017-12-18 22:13:40,16.5,0.0,-0.378,-0.882,119.624873,25.925821,1250.0,21.0,0.31,0.0,0.1465,29.0,3.18
30686,2017-12-18 22:13:41,17.5,0.0,-0.324,-0.936,119.624848,25.925871,1512.0,43.0,0.96,0.125,0.1464,53.0,9.91
30687,2017-12-18 22:13:42,19.0,0.0,-0.288,-0.918,119.624821,25.925916,1575.0,40.0,1.0,0.12,0.146,48.0,10.18
30688,2017-12-18 22:13:43,21.3,0.0,-0.396,-0.918,119.624791,25.925964,1275.0,16.0,0.29,0.08,0.1464,20.0,3.16
30689,2017-12-18 22:13:44,22.4,0.0,-0.324,-0.918,119.624758,25.926015,1687.0,40.0,1.05,0.125,0.1459,48.0,10.82
30690,2017-12-18 22:13:45,24.3,0.0,-0.432,-0.918,119.624723,25.926071,1400.0,16.0,0.32,0.095,0.1466,18.0,3.42
30691,2017-12-18 22:13:46,25.0,0.0,-0.423,-0.891,119.624684,25.926129500000002,1437.5,19.5,0.315,,,,
30692,2017-12-18 22:13:47,25.7,0.0,-0.414,-0.864,119.624645,25.926188,1475.0,23.0,0.31,0.0,0.1473,37.0,3.26
30693,2017-12-18 22:13:48,27.4,-0.09,-0.324,-0.9,119.624608,25.926248,1437.0,40.0,0.85,0.11,0.1471,48.0,8.83
30694,2017-12-18 22:13:49,28.3,0.0,-0.324,-0.9,119.624563,25.926315,1500.0,38.0,0.9,0.11,0.1466,46.0,9.23
30695,2017-12-18 22:13:50,28.6,0.0,-0.34199999999999997,-0.891,119.624527,25.926375,1512.5,38.0,0.9,,,,
30696,2017-12-18 22:13:51,28.9,0.0,-0.36,-0.882,119.624491,25.926435,1525.0,38.0,0.9,0.105,0.1463,45.0,9.26
30697,2017-12-18 22:13:52,31.2,0.054,-0.378,-0.99,119.62445,25.926504,1525.0,36.0,0.87,0.105,0.1462,43.0,8.85
30698,2017-12-18 22:13:53,33.3,0.0,-0.414,-0.9,119.6244,25.926579,1550.0,36.0,0.87,0.11,0.1461,43.0,8.97
30699,2017-12-18 22:13:54,33.4,-0.108,-0.342,-0.972,119.624341,25.926653,1575.0,36.0,0.88,0.11,0.1461,44.0,9.03
30700,2017-12-18 22:13:55,34.2,-0.054,-0.342,-0.972,119.624281,25.926725,1600.0,37.0,0.92,0.11,0.1463,45.0,9.45
30701,2017-12-18 22:13:56,34.6,0.0,-0.342,-0.864,119.624213,25.926793,1600.0,36.0,0.88,0.115,0.1461,43.0,9.12
30702,2017-12-18 22:13:57,35.6,0.0,-0.396,-0.9,119.624148,25.926863,1612.0,36.0,0.9,0.095,0.1461,43.0,9.23
30703,2017-12-18 22:13:58,36.6,0.0,-0.414,-0.918,119.624081,25.926933,1387.0,31.0,0.93,0.125,0.1469,22.0,9.66
30704,2017-12-18 22:13:59,37.9,0.054,-0.396,-0.864,119.624008,25.92701,1737.0,40.0,1.11,0.125,0.1467,48.0,11.41
30705,2017-12-18 22:14:00,38.8,0.054,-0.36,-0.9,119.62394,25.927088,1762.0,40.0,1.08,0.125,0.1464,48.0,11.15
30706,2017-12-18 22:14:01,39.4,0.0,-0.396,-0.846,119.623866,25.927165,1587.0,42.0,1.03,0.125,0.1464,50.0,10.64
30707,2017-12-18 22:14:02,40.4,-0.054,-0.36,-0.954,119.623796,25.927246,1125.0,18.0,0.32,0.08,0.1467,22.0,3.42
30708,2017-12-18 22:14:03,40.4,-0.027,-0.378,-0.954,119.623718,25.927326,1331.0,29.0,0.6399999999999999,,,,
30709,2017-12-18 22:14:04,40.4,0.0,-0.396,-0.954,119.62364,25.927406,1537.0,40.0,0.96,0.12,0.1464,48.0,9.94
30710,2017-12-18 22:14:05,41.9,0.054,-0.45,-0.864,119.623556,25.927483,1550.0,39.0,0.93,0.115,0.1464,47.0,9.62
30711,2017-12-18 22:14:06,42.5,0.0,-0.45,-0.882,119.623471,25.927563,1400.0,20.0,0.34,0.0,0.1463,29.0,3.59
30712,2017-12-18 22:14:07,42.75,0.0,-0.405,-0.909,119.623385,25.927643,1481.0,30.0,0.6499999999999999,,,,
30713,2017-12-18 22:14:08,43.0,0.0,-0.36,-0.936,119.623299,25.927723,1562.0,40.0,0.96,0.115,0.1462,47.0,9.84
30714,2017-12-18 22:14:09,44.3,0.0,-0.342,-0.918,119.623213,25.927806,1575.0,40.0,0.95,0.12,0.145,47.0,9.71
30715,2017-12-18 22:14:10,45.3,0.0,-0.36,-0.828,119.623125,25.927891,1575.0,40.0,0.95,0.12,0.1453,47.0,9.7
30716,2017-12-18 22:14:11,45.7,0.0,-0.378,-0.846,119.623031,25.927975,1562.0,33.0,0.75,0.065,0.1457,44.0,7.7
30717,2017-12-18 22:14:12,45.7,0.0,-0.378,-0.846,119.622945,25.928063,1287.0,39.0,0.95,0.12,0.1462,35.0,9.8
30718,2017-12-18 22:14:13,46.2,0.072,-0.414,-0.864,119.622856,25.92815,1650.0,41.0,1.05,0.125,0.146,50.0,10.67
30719,2017-12-18 22:14:14,47.2,0.0,-0.396,-0.936,119.622765,25.928239,1650.0,40.0,1.05,0.12,0.1459,49.0,10.7
30720,2017-12-18 22:14:15,48.3,0.0,-0.396,-0.846,119.622673,25.92833,1612.0,40.0,0.98,0.12,0.146,47.0,10.0
30721,2017-12-18 22:14:16,49.3,0.0,-0.396,-0.846,119.622579,25.928421,1637.0,40.0,1.0,0.125,0.146,47.0,10.22
30722,2017-12-18 22:14:17,49.4,-0.072,-0.36,-0.9,119.622488,25.928518,1637.0,40.0,1.03,0.125,0.1461,47.0,10.58
