,时间,GPS车速,X轴加速度,Y轴加速度,Z轴加速度,经度,纬度,发动机转速,扭矩百分比,瞬时油耗,油门踏板开度,空燃比,发动机负荷百分比,进气流量
411647,2017-12-23 08:03:02,0.0,0.0,-0.252,-0.954,119.284266,26.004253,1250.0,36.0,0.72,0.115,0.1462,41.0,7.4
411648,2017-12-23 08:03:03,0.5,0.0,-0.288,-0.9,119.284271,26.00425,1500.0,38.0,0.88,0.12,0.1461,45.0,9.01
411649,2017-12-23 08:03:04,13.4,0.0,-0.378,-0.882,119.284296,26.004233,1450.0,14.0,0.29,0.005,0.1471,18.0,3.12
411650,2017-12-23 08:03:05,16.0,0.0,-0.306,-0.936,119.284335,26.00421,1437.0,40.0,0.9,0.125,0.1465,47.0,9.25
411651,2017-12-23 08:03:06,17.8,0.0,-0.306,-0.99,119.284376,26.004186,1662.0,44.0,1.13,0.13,0.1465,54.0,11.6
411652,2017-12-23 08:03:07,21.7,0.0,-0.396,-0.9,119.284426,26.004164,1500.0,18.0,0.31,0.0,0.147,28.0,3.19
411653,2017-12-23 08:03:08,22.7,0.0,-0.342,-0.972,119.284481,26.00414,1500.0,34.0,0.82,0.125,0.1468,40.0,8.38
411654,2017-12-23 08:03:09,23.9,0.0,-0.306,-0.954,119.284536,26.004116,1737.0,40.0,1.08,0.125,0.1462,47.0,11.1
411655,2017-12-23 08:03:10,26.0,0.0,-0.306,-0.954,119.284598,26.004088,1787.0,39.0,1.1,0.125,0.146,45.0,11.24
411656,2017-12-23 08:03:11,27.7,0.0,-0.306,-0.954,119.284663,26.004055,1662.0,14.0,0.29,0.0,0.1466,21.0,3.15
411657,2017-12-23 08:03:12,28.9,0.0,-0.342,-0.936,119.28473,26.004021,1487.0,40.0,0.92,0.125,0.1477,49.0,9.41
411658,2017-12-23 08:03:13,29.8,0.0,-0.306,-0.972,119.284801,26.003985,1600.0,40.0,1.0,0.125,0.1467,49.0,10.31
411659,2017-12-23 08:03:14,31.4,0.0,-0.36,-0.954,119.284876,26.00395,1625.0,28.0,0.46,0.0,0.1463,46.0,4.8
411660,2017-12-23 08:03:15,32.1,0.0,-0.396,-0.9,119.284953,26.003909,1387.0,40.0,1.03,0.125,0.1469,40.0,10.66
411661,2017-12-23 08:03:16,33.5,0.0,-0.342,-0.882,119.285028,26.003865,1775.0,47.0,1.29,0.135,0.1466,56.0,13.27
411662,2017-12-23 08:03:17,34.1,-0.072,-0.378,-0.9,119.285108,26.003823,1662.0,23.0,0.34,0.0,0.1469,40.0,3.53
411663,2017-12-23 08:03:18,34.6,0.0,-0.36,-0.882,119.285194,26.003781,1462.0,35.0,0.9,0.12,0.1475,38.0,9.19
411664,2017-12-23 08:03:19,35.3,0.0,-0.342,-0.936,119.285281,26.00374,1687.0,40.0,1.01,0.125,0.1472,47.0,10.44
411665,2017-12-23 08:03:20,36.4,0.0,-0.378,-0.882,119.285368,26.003698,1712.0,37.0,0.98,0.095,0.1468,46.0,10.1
411666,2017-12-23 08:03:21,36.8,-0.072,-0.36,-0.918,119.285458,26.003655,1412.0,28.0,0.8,0.115,0.1476,25.0,8.26
411667,2017-12-23 08:03:22,37.2,0.0,-0.342,-0.918,119.285551,26.003611,1687.0,38.0,1.0,0.12,0.1471,45.0,10.22
411668,2017-12-23 08:03:23,38.0,0.0,-0.378,-0.882,119.285641,26.003565,1462.0,14.0,0.29,0.0,0.147,21.0,3.02
411669,2017-12-23 08:03:24,38.2,0.0,-0.369,-0.873,119.285736,26.003518999999997,1518.5,27.5,0.6499999999999999,,,,
411670,2017-12-23 08:03:25,38.4,0.0,-0.36,-0.864,119.285831,26.003473,1575.0,41.0,1.01,0.125,0.1466,49.0,10.42
411671,2017-12-23 08:03:26,39.5,0.0,-0.36,-0.9,119.285928,26.003428,1575.0,27.0,0.44,0.0,0.1468,45.0,4.53
411672,2017-12-23 08:03:27,39.7,0.0,-0.378,-0.828,119.286025,26.003383,1237.0,36.0,0.78,0.11,0.1475,38.0,8.04
411673,2017-12-23 08:03:28,40.6,0.0,-0.36,-0.918,119.286124,26.003336,1575.0,40.0,0.96,0.125,0.147,48.0,9.88
411674,2017-12-23 08:03:29,41.3,0.0,-0.414,-0.918,119.286226,26.003286,1262.0,17.0,0.29,0.0,0.1463,23.0,3.13
411675,2017-12-23 08:03:30,41.25,0.0,-0.396,-0.918,119.286326,26.003236,1256.0,17.5,0.28,,,,
411676,2017-12-23 08:03:31,41.2,0.0,-0.378,-0.918,119.286426,26.003186,1250.0,18.0,0.27,0.0,0.1469,23.0,2.97
411677,2017-12-23 08:03:32,43.4,0.0,-0.414,-0.846,119.286531,26.003134,1037.0,15.0,0.27,0.0,0.1471,19.0,2.85
411678,2017-12-23 08:03:33,41.519999999999996,0.0,-0.4158,-0.846,119.28661819999999,26.003090399999998,1025.8,15.1,6.349,,,,
411679,2017-12-23 08:03:34,39.64,0.0,-0.41759999999999997,-0.846,119.2867054,26.0030468,1014.6,15.2,12.427999999999999,,,,
411680,2017-12-23 08:03:35,37.76,0.0,-0.4194,-0.846,119.2867926,26.0030032,1003.4,15.3,18.506999999999998,,,,
411681,2017-12-23 08:03:36,35.88,0.0,-0.42119999999999996,-0.846,119.2868798,26.0029596,992.2,15.4,24.586,,,,
411682,2017-12-23 08:03:37,34.0,0.0,-0.423,-0.846,119.286967,26.002916,981.0,15.5,30.665,,,,
411683,2017-12-23 08:03:38,32.120000000000005,0.0,-0.4248,-0.846,119.2870542,26.002872399999998,969.8,15.6,36.744,,,,
411684,2017-12-23 08:03:39,30.240000000000002,0.0,-0.4266,-0.846,119.2871414,26.0028288,958.6,15.7,42.823,,,,
