,时间,GPS车速,X轴加速度,Y轴加速度,Z轴加速度,经度,纬度,发动机转速,扭矩百分比,瞬时油耗,油门踏板开度,空燃比,发动机负荷百分比,进气流量
425003,2017-11-06 17:15:15,0.0,0.0,-0.378,-0.918,119.305423,26.082551,1012.0,29.0,0.49,0.09,0.1469,35.0,5.14
425004,2017-11-06 17:15:16,5.7,0.0,-0.378,-0.9,119.305418,26.08257,1312.0,36.0,0.73,0.11,0.1472,43.0,7.61
425005,2017-11-06 17:15:17,12.5,0.0,-0.324,-0.9,119.305418,26.082595,1562.0,34.0,0.82,0.11,0.1477,40.0,8.49
425006,2017-11-06 17:15:18,16.9,0.0,-0.378,-0.864,119.305425,26.082639,1812.0,32.0,0.9,0.11,0.147,38.0,9.27
425007,2017-11-06 17:15:19,18.8,0.0,-0.342,-0.864,119.305408,26.082683,1525.0,35.0,0.83,0.11,0.1467,41.0,8.65
425008,2017-11-06 17:15:20,22.5,0.0,-0.396,-0.882,119.30539,26.082743,1550.0,36.0,0.85,0.11,0.147,43.0,8.73
425009,2017-11-06 17:15:21,24.8,0.0,-0.414,-0.882,119.305366,26.082808,1600.0,35.0,0.87,0.11,0.147,42.0,8.92
425010,2017-11-06 17:15:22,26.0,0.0,-0.414,-0.936,119.305353,26.08288,1662.0,34.0,0.9,0.115,0.1464,41.0,9.27
425011,2017-11-06 17:15:23,26.8,0.0,-0.378,-0.864,119.305343,26.082949,1775.0,36.0,0.98,0.125,0.1461,42.0,10.15
425012,2017-11-06 17:15:24,28.6,0.0,-0.432,-0.9,119.305328,26.083021,1875.0,37.0,1.1,0.125,0.1452,42.0,11.17
425013,2017-11-06 17:15:25,31.1,0.0,-0.414,-0.828,119.305305,26.083095,1625.0,40.0,1.01,0.125,0.1461,49.0,10.41
425014,2017-11-06 17:15:26,32.4,0.0,-0.414,-0.918,119.305285,26.083173,1650.0,41.0,1.08,0.125,0.1464,49.0,11.05
425015,2017-11-06 17:15:27,33.7,0.072,-0.396,-0.792,119.305255,26.083253,1662.0,39.0,1.01,0.125,0.1464,46.0,10.4
425016,2017-11-06 17:15:28,35.7,0.0,-0.396,-0.882,119.305238,26.083335,1725.0,41.0,1.13,0.125,0.1462,50.0,11.58
425017,2017-11-06 17:15:29,38.2,0.0,-0.468,-0.882,119.305213,26.083428,1750.0,41.0,1.11,0.125,0.1449,49.0,11.49
425018,2017-11-06 17:15:30,40.3,0.108,-0.432,-0.828,119.305186,26.083523,1812.0,50.0,1.49,0.15,0.1451,57.0,15.19
425019,2017-11-06 17:15:31,41.3,0.108,-0.432,-0.828,119.305158,26.083626,1937.0,47.0,1.47,0.145,0.1456,56.0,15.0
425020,2017-11-06 17:15:32,43.2,-0.072,-0.432,-0.954,119.305131,26.08373,1975.0,48.0,1.52,0.145,0.1461,56.0,15.56
425021,2017-11-06 17:15:33,44.5,0.0,-0.45,-0.918,119.3051,26.08384,1900.0,32.0,0.83,0.095,0.1471,43.0,8.62
425022,2017-11-06 17:15:34,45.3,0.0,-0.432,-0.846,119.305065,26.083953,1512.0,35.0,0.82,0.105,0.1475,41.0,8.47
425023,2017-11-06 17:15:35,46.4,0.0,-0.45,-0.846,119.305028,26.084066,1525.0,34.0,0.8,0.105,0.147,41.0,8.19
425024,2017-11-06 17:15:36,47.3,0.0,-0.522,-0.846,119.304993,26.084181,1300.0,16.0,0.32,0.0,0.1463,21.0,3.34
425025,2017-11-06 17:15:37,42.91428571428571,0.0,-0.5091428571428571,-0.8485714285714285,119.30497014285714,26.084246571428572,1300.0,18.0,0.3657142857142857,,,,
425026,2017-11-06 17:15:38,38.528571428571425,0.0,-0.4962857142857143,-0.8511428571428571,119.30494728571428,26.084312142857144,1300.0,20.0,0.4114285714285714,,,,
425027,2017-11-06 17:15:39,34.14285714285714,0.0,-0.48342857142857143,-0.8537142857142856,119.30492442857143,26.084377714285715,1300.0,22.0,0.4571428571428572,,,,
