,时间,GPS车速,X轴加速度,Y轴加速度,Z轴加速度,经度,纬度,发动机转速,扭矩百分比,瞬时油耗,油门踏板开度,空燃比,发动机负荷百分比,进气流量
41966,2017-12-19 01:21:41,0.0,0.0,-0.27,-0.954,119.285386,26.065798,1175.0,35.0,0.62,0.1,0.1467,42.0,6.42
41967,2017-12-19 01:21:42,9.0,0.0,-0.288,-0.936,119.285368,26.065796,1362.0,34.0,0.73,0.1,0.1471,41.0,7.53
41968,2017-12-19 01:21:43,12.5,0.0,-0.306,-0.918,119.28534,26.065795,1550.0,36.0,0.92,0.11,0.1469,43.0,9.36
41969,2017-12-19 01:21:44,15.5,0.0,-0.342,-0.918,119.285301,26.065793,1812.0,31.0,0.85,0.07,0.1466,38.0,8.74
41970,2017-12-19 01:21:45,16.8,0.0,-0.36,-0.936,119.285258,26.065789,1125.0,39.0,0.82,0.11,0.1468,40.0,8.46
41971,2017-12-19 01:21:46,18.8,0.0,-0.342,-0.936,119.28521,26.065785,1512.0,38.0,0.88,0.11,0.1469,45.0,9.0
41972,2017-12-19 01:21:47,21.3,0.0,-0.342,-0.9,119.285155,26.065781,1600.0,39.0,0.98,0.12,0.1466,47.0,10.02
41973,2017-12-19 01:21:48,23.6,0.0,-0.342,-0.918,119.285093,26.065778,1562.0,22.0,0.37,0.0,0.1475,36.0,3.87
41974,2017-12-19 01:21:49,24.1,-0.054,-0.396,-0.882,119.285028,26.065776,887.0,20.0,0.32,0.0,0.147,23.0,3.36
41975,2017-12-19 01:21:50,24.2,0.0,-0.414,-0.882,119.284961,26.065771,912.0,19.0,0.27,0.0,0.147,25.0,2.86
41976,2017-12-19 01:21:51,23.085714285714285,-0.010285714285714285,-0.4037142857142857,-0.882,119.28491228571428,26.065757714285716,969.1428571428571,20.714285714285715,0.31714285714285717,,,,
41977,2017-12-19 01:21:52,21.97142857142857,-0.02057142857142857,-0.3934285714285714,-0.882,119.28486357142857,26.065744428571428,1026.2857142857142,22.428571428571427,0.3642857142857143,,,,
41978,2017-12-19 01:21:53,20.857142857142858,-0.030857142857142854,-0.3831428571428571,-0.882,119.28481485714286,26.065731142857143,1083.4285714285716,24.142857142857142,0.4114285714285714,,,,
41979,2017-12-19 01:21:54,19.74285714285714,-0.04114285714285714,-0.3728571428571429,-0.882,119.28476614285714,26.065717857142857,1140.5714285714287,25.857142857142858,0.4585714285714286,,,,
41980,2017-12-19 01:21:55,18.628571428571426,-0.05142857142857143,-0.3625714285714286,-0.882,119.28471742857143,26.065704571428572,1197.7142857142858,27.57142857142857,0.5057142857142858,,,,
41981,2017-12-19 01:21:56,17.514285714285712,-0.06171428571428571,-0.3522857142857143,-0.882,119.28466871428571,26.065691285714284,1254.857142857143,29.285714285714285,0.5528571428571428,,,,
41982,2017-12-19 01:21:57,16.4,-0.072,-0.342,-0.882,119.28462,26.065678,1312.0,31.0,0.6,0.08,0.1471,38.0,6.2
41983,2017-12-19 01:21:58,16.5,-0.108,-0.414,-0.9,119.284581,26.065651,1075.0,19.0,0.31,0.0,0.1471,24.0,3.33
41984,2017-12-19 01:21:59,16.25,-0.126,-0.387,-0.9,119.2845545,26.0656155,1237.5,27.5,0.54,,,,
41985,2017-12-19 01:22:00,16.0,-0.144,-0.36,-0.9,119.284528,26.06558,1400.0,36.0,0.77,0.1,0.147,42.0,7.97
41986,2017-12-19 01:22:01,19.4,0.0,-0.324,-0.918,119.284523,26.065531,1550.0,38.0,0.9,0.115,0.147,45.0,9.23
41987,2017-12-19 01:22:02,22.0,0.0,-0.306,-0.918,119.284523,26.065473,1612.0,37.0,0.92,0.115,0.1467,45.0,9.45
41988,2017-12-19 01:22:03,24.9,0.0,-0.36,-0.936,119.284528,26.065408,1675.0,37.0,0.96,0.12,0.1462,45.0,9.92
41989,2017-12-19 01:22:04,26.3,0.0,-0.36,-0.936,119.284535,26.065336,1750.0,37.0,1.03,0.125,0.1461,44.0,10.5
41990,2017-12-19 01:22:05,27.7,0.0,-0.36,-0.936,119.284541,26.065261,1837.0,32.0,0.85,0.035,0.146,43.0,8.7
41991,2017-12-19 01:22:06,28.9,0.0,-0.378,-0.9,119.284546,26.065188,1150.0,36.0,0.83,0.105,0.1464,36.0,8.55
41992,2017-12-19 01:22:07,29.3,0.0,-0.324,-0.972,119.284551,26.065111,1575.0,41.0,1.0,0.125,0.1466,49.0,10.31
41993,2017-12-19 01:22:08,31.1,0.0,-0.342,-0.936,119.284553,26.065031,1612.0,40.0,1.03,0.125,0.1464,49.0,10.62
41994,2017-12-19 01:22:09,33.3,0.0,-0.342,-0.9,119.284551,26.064948,1637.0,40.0,1.01,0.125,0.1462,49.0,10.45
41995,2017-12-19 01:22:10,34.9,0.0,-0.36,-0.9,119.284553,26.06486,1650.0,40.0,1.01,0.125,0.1461,47.0,10.4
41996,2017-12-19 01:22:11,36.3,0.0,-0.378,-0.882,119.284558,26.064769,1487.0,19.0,0.34,0.0,0.1463,28.0,3.61
41997,2017-12-19 01:22:12,36.95,0.036,-0.351,-0.9,119.28456700000001,26.064677,1631.0,30.5,0.7449999999999999,,,,
41998,2017-12-19 01:22:13,37.6,0.072,-0.324,-0.918,119.284576,26.064585,1775.0,42.0,1.15,0.125,0.1466,51.0,11.73
41999,2017-12-19 01:22:14,38.7,-0.072,-0.414,-0.918,119.284583,26.064486,1400.0,15.0,0.34,0.0,0.1468,18.0,3.56
42000,2017-12-19 01:22:15,39.2,0.02700000000000001,-0.414,-0.9,119.284591,26.0643885,1443.5,20.5,0.355,,,,
42001,2017-12-19 01:22:16,39.7,0.126,-0.414,-0.882,119.284599,26.064291,1487.0,26.0,0.37,0.025,0.1465,43.0,3.97
42002,2017-12-19 01:22:17,39.7,0.0,-0.378,-0.936,119.28461,26.064193,1087.0,29.0,0.65,0.095,0.1468,27.0,6.77
42003,2017-12-19 01:22:18,39.7,-0.045,-0.387,-0.909,119.284617,26.064096499999998,1262.0,32.5,0.7250000000000001,,,,
42004,2017-12-19 01:22:19,39.7,-0.09,-0.396,-0.882,119.284624,26.064,1437.0,36.0,0.8,0.105,0.1464,42.0,8.21
42005,2017-12-19 01:22:20,40.9,0.0,-0.396,-0.936,119.284629,26.063898,1437.0,36.0,0.8,0.105,0.1464,43.0,8.29
42006,2017-12-19 01:22:21,41.25,0.0,-0.396,-0.927,119.28463199999999,26.063797,1449.5,35.0,0.765,,,,
42007,2017-12-19 01:22:22,41.6,0.0,-0.396,-0.918,119.284635,26.063696,1462.0,34.0,0.73,0.1,0.1464,43.0,7.64
42008,2017-12-19 01:22:23,42.5,0.0,-0.396,-0.918,119.284638,26.063591,1462.0,36.0,0.82,0.105,0.1464,43.0,8.38
42009,2017-12-19 01:22:24,42.9,0.0,-0.378,-0.936,119.284641,26.063484,1462.0,36.0,0.82,0.105,0.1463,42.0,8.43
42010,2017-12-19 01:22:25,42.9,0.0,-0.378,-0.882,119.284645,26.063376,1162.0,19.0,0.32,0.07,0.1465,23.0,3.48
42011,2017-12-19 01:22:26,42.766666666666666,0.0,-0.384,-0.864,119.28464966666667,26.063269333333334,1158.0,18.666666666666668,0.32666666666666666,,,,
42012,2017-12-19 01:22:27,42.63333333333333,0.0,-0.39,-0.846,119.28465433333334,26.063162666666667,1154.0,18.333333333333332,0.33333333333333337,,,,
42013,2017-12-19 01:22:28,42.5,0.0,-0.396,-0.828,119.284659,26.063056,1150.0,18.0,0.34,0.0,0.1464,23.0,3.54
42014,2017-12-19 01:22:29,43.0,0.0,-0.396,-0.9,119.284666,26.062948,1187.0,29.0,0.7,0.095,0.1463,28.0,7.26
42015,2017-12-19 01:22:30,43.05,-0.09,-0.396,-0.9450000000000001,119.2846735,26.062842,1181.0,24.0,0.52,,,,
42016,2017-12-19 01:22:31,43.1,-0.18,-0.396,-0.99,119.284681,26.062736,1175.0,19.0,0.34,0.0,0.1465,23.0,3.59
42017,2017-12-19 01:22:32,42.620000000000005,-0.162,-0.3942,-0.9792,119.2846882,26.0626349,1191.2,19.3,0.338,,,,
42018,2017-12-19 01:22:33,42.14,-0.144,-0.3924,-0.9684,119.2846954,26.0625338,1207.4,19.6,0.336,,,,
