,时间,GPS车速,X轴加速度,Y轴加速度,Z轴加速度,经度,纬度,发动机转速,扭矩百分比,瞬时油耗,油门踏板开度,空燃比,发动机负荷百分比,进气流量
66722,2017-12-19 08:14:17,0.0,0.0,-0.396,-0.918,119.323271,26.068683,1387.0,16.0,0.27,0.0,0.1472,23.0,2.97
66723,2017-12-19 08:14:18,10.7,0.0,-0.36,-0.936,119.323301,26.068691,1262.0,20.0,0.47,0.07,0.1468,21.0,4.9
66724,2017-12-19 08:14:19,12.0,0.0,-0.342,-0.918,119.323353,26.068713,1237.0,32.0,0.64,0.09,0.1466,39.0,6.58
66725,2017-12-19 08:14:20,13.1,0.0,-0.342,-0.936,119.323393,26.068721,1325.0,32.0,0.64,0.09,0.1471,38.0,6.55
66726,2017-12-19 08:14:21,15.0,0.0,-0.36,-0.936,119.323436,26.068728,1375.0,32.0,0.67,0.09,0.1473,38.0,6.95
66727,2017-12-19 08:14:22,17.3,0.0,-0.396,-0.9,119.323483,26.068731,1375.0,21.0,0.31,0.0,0.1472,33.0,3.29
66728,2017-12-19 08:14:23,18.7,0.0,-0.378,-0.936,119.323496,26.068775,1187.0,21.0,0.49,0.08,0.1472,21.0,5.15
66729,2017-12-19 08:14:24,18.8,0.0,-0.36,-0.882,119.323543,26.068786,1400.0,30.0,0.65,0.09,0.1466,36.0,6.68
66730,2017-12-19 08:14:25,21.2,0.0,-0.378,-0.936,119.323665,26.068821,1425.0,28.0,0.6,0.075,0.1466,34.0,6.25
66731,2017-12-19 08:14:26,21.7,0.0,-0.396,-0.882,119.323766,26.068833,1287.0,14.0,0.29,0.075,0.1466,18.0,3.14
66732,2017-12-19 08:14:27,22.5,0.0,-0.36,-0.918,119.323856,26.068841,1425.0,25.0,0.55,0.085,0.1463,30.0,5.77
66733,2017-12-19 08:14:28,23.5,0.0,-0.342,-0.918,119.323933,26.068853,1462.0,25.0,0.57,0.085,0.1463,30.0,5.97
