,时间,GPS车速,X轴加速度,Y轴加速度,Z轴加速度,经度,纬度,发动机转速,扭矩百分比,瞬时油耗,油门踏板开度,空燃比,发动机负荷百分比,进气流量
83354,2017-12-19 12:51:29,0.0,-0.054,-0.252,-0.918,119.507914,25.95821,1487.0,37.0,0.87,0.125,0.1453,44.0,8.94
83355,2017-12-19 12:51:30,3.8,0.0,-0.414,-0.882,119.507923,25.958206,1375.0,12.0,0.24,0.015,0.1453,16.0,2.61
83356,2017-12-19 12:51:31,12.8,0.0,-0.36,-0.9,119.507951,25.958201,1200.0,35.0,0.69,0.105,0.1453,40.0,7.0
83357,2017-12-19 12:51:32,17.0,0.0,-0.342,-0.882,119.508001,25.958201,1400.0,36.0,0.8,0.115,0.1453,41.0,8.3
83358,2017-12-19 12:51:33,19.5,0.0,-0.342,-0.918,119.508059,25.9582,1500.0,35.0,0.82,0.115,0.1453,42.0,8.35
83359,2017-12-19 12:51:34,22.1,0.0,-0.396,-0.972,119.508123,25.958196,1575.0,35.0,0.87,0.12,0.1453,42.0,8.87
83360,2017-12-19 12:51:35,24.2,-0.054,-0.342,-0.918,119.508188,25.958186,1625.0,34.0,0.85,0.115,0.1453,41.0,8.81
83361,2017-12-19 12:51:36,25.9,-0.09,-0.342,-0.936,119.508263,25.95818,1687.0,32.0,0.87,0.105,0.1453,40.0,8.92
83362,2017-12-19 12:51:37,26.6,0.0,-0.396,-0.918,119.508341,25.95817,1212.0,13.0,0.24,0.09,0.1453,14.0,2.66
83363,2017-12-19 12:51:38,26.75,-0.063,-0.396,-0.9,119.5084245,25.958173000000002,1237.0,15.0,0.25,,,,
83364,2017-12-19 12:51:39,26.9,-0.126,-0.396,-0.882,119.508508,25.958176,1262.0,17.0,0.26,0.0,0.1452,23.0,2.75
83365,2017-12-19 12:51:40,27.7,-0.054,-0.378,-0.9,119.508586,25.958173,1412.0,36.0,0.77,0.105,0.1452,43.0,7.97
83366,2017-12-19 12:51:41,29.1,0.0,-0.396,-0.864,119.508668,25.958186,1125.0,14.0,0.24,0.0,0.1452,19.0,2.64
83367,2017-12-19 12:51:42,30.2,-0.054,-0.414,-0.864,119.508751,25.958196,1187.0,29.0,0.67,0.105,0.1452,30.0,6.88
83368,2017-12-19 12:51:43,31.3,0.0,-0.378,-0.918,119.508843,25.95822,1450.0,33.0,0.75,0.11,0.1452,40.0,7.68
83369,2017-12-19 12:51:44,32.0,0.0,-0.342,-0.9,119.508933,25.958238,1537.0,37.0,0.87,0.12,0.1452,44.0,8.94
83370,2017-12-19 12:51:45,33.0,0.0,-0.378,-0.9,119.509048,25.958256,1625.0,40.0,1.03,0.125,0.1452,49.0,10.51
83371,2017-12-19 12:51:46,33.4,0.0,-0.378,-0.9,119.50916,25.958275,1675.0,41.0,1.06,0.13,0.1452,49.0,10.87
83372,2017-12-19 12:51:47,35.1,0.0,-0.36,-0.9,119.50926,25.958288,1700.0,40.0,1.1,0.13,0.1452,47.0,11.27
83373,2017-12-19 12:51:48,36.9,0.0,-0.342,-0.9,119.509363,25.958301,1725.0,39.0,1.05,0.125,0.1452,47.0,10.77
83374,2017-12-19 12:51:49,38.0,-0.054,-0.396,-0.936,119.509473,25.9583,1425.0,32.0,0.93,0.125,0.1452,26.0,9.55
83375,2017-12-19 12:51:50,38.1,0.0,-0.378,-0.9,119.509583,25.958296,1725.0,38.0,1.03,0.125,0.1452,45.0,10.65
83376,2017-12-19 12:51:51,38.2,0.0,-0.36,-0.864,119.509689,25.958291,1737.0,38.0,1.03,0.125,0.1452,45.0,10.51
83377,2017-12-19 12:51:52,39.0,0.0,-0.396,-0.882,119.5098,25.958285,1700.0,22.0,0.39,0.005,0.1452,37.0,4.08
