,时间,GPS车速,X轴加速度,Y轴加速度,Z轴加速度,经度,纬度,发动机转速,扭矩百分比,瞬时油耗,油门踏板开度,空燃比,发动机负荷百分比,进气流量
251437,2017-12-04 17:34:36,0.0,0.252,-0.954,0.342,119.2954,26.050146,687.0,25.0,0.26,0.0,0.1462,32.0,2.71
251438,2017-12-04 17:34:37,0.3,0.252,-0.954,0.342,119.295411,26.050146,700.0,25.0,0.26,0.0,0.1462,32.0,2.75
251439,2017-12-04 17:34:38,0.4,0.234,-0.954,0.342,119.295421,26.050146,725.0,24.0,0.26,0.0,0.1463,31.0,2.79
251440,2017-12-04 17:34:39,6.5,0.216,-0.954,0.342,119.295436,26.050143,1075.0,34.0,0.65,0.1,0.1461,39.0,6.69
251441,2017-12-04 17:34:40,10.8,0.144,-0.99,0.342,119.29546,26.050141,1500.0,37.0,0.87,0.105,0.1477,45.0,8.84
251442,2017-12-04 17:34:41,15.0,0.162,-0.972,0.36,119.295496,26.05014,1775.0,36.0,1.0,0.11,0.1472,42.0,10.27
251443,2017-12-04 17:34:42,18.3,0.18,-0.99,0.396,119.295545,26.050138,1600.0,40.0,1.0,0.115,0.147,46.0,10.22
251444,2017-12-04 17:34:43,21.6,0.234,-0.954,0.36,119.295601,26.050136,1637.0,39.0,0.98,0.12,0.1468,47.0,10.06
251445,2017-12-04 17:34:44,24.5,0.18,-1.008,0.36,119.295666,26.050134,1712.0,39.0,1.03,0.12,0.145,47.0,10.66
251446,2017-12-04 17:34:45,27.0,0.216,-0.954,0.324,119.29574,26.050133,1787.0,37.0,1.03,0.115,0.1475,45.0,10.6
251447,2017-12-04 17:34:46,29.2,0.216,-0.99,0.396,119.29582,26.050131,1900.0,39.0,1.13,0.125,0.1451,45.0,11.62
251448,2017-12-04 17:34:47,31.2,0.198,-0.936,0.324,119.295905,26.050131,1650.0,42.0,1.1,0.125,0.1476,50.0,11.21
251449,2017-12-04 17:34:48,33.6,0.234,-0.954,0.324,119.295996,26.050133,1662.0,40.0,1.01,0.11,0.1472,49.0,10.35
251450,2017-12-04 17:34:49,35.5,0.234,-0.936,0.306,119.296093,26.050134,1600.0,30.0,0.67,0.08,0.1451,41.0,6.88
251451,2017-12-04 17:34:50,36.8,0.234,-0.954,0.378,119.296193,26.050138,1525.0,30.0,0.77,0.095,0.1455,36.0,7.85
251452,2017-12-04 17:34:51,38.3,0.27,-0.954,0.324,119.296298,26.050138,1550.0,34.0,0.82,0.095,0.1458,40.0,8.42
251453,2017-12-04 17:34:52,39.7,0.234,-0.954,0.306,119.296408,26.050138,1375.0,30.0,0.64,0.075,0.1462,37.0,6.62
251454,2017-12-04 17:34:53,40.7,0.306,-0.936,0.342,119.296521,26.050138,1187.0,21.0,0.36,0.0,0.1463,28.0,3.68
251455,2017-12-04 17:34:54,41.5,0.288,-0.918,0.36,119.296636,26.050138,1162.0,21.0,0.36,0.0,0.1465,25.0,3.78
251456,2017-12-04 17:34:55,42.1,0.288,-0.954,0.36,119.296753,26.05014,1112.0,19.0,0.32,0.0,0.1466,24.0,3.44
251457,2017-12-04 17:34:56,42.6,0.288,-0.972,0.36,119.296873,26.050141,1212.0,23.0,0.47,0.07,0.1468,25.0,4.94
251458,2017-12-04 17:34:57,43.7,0.288,-0.954,0.324,119.296995,26.050143,1312.0,27.0,0.55,0.07,0.147,32.0,5.8
251459,2017-12-04 17:34:58,44.9,0.252,-0.918,0.288,119.297119,26.050144,1337.0,28.0,0.59,0.07,0.1471,33.0,6.02
251460,2017-12-04 17:34:59,46.0,0.252,-0.954,0.288,119.297248,26.050143,1350.0,27.0,0.57,0.07,0.1471,32.0,5.9
251461,2017-12-04 17:35:00,46.9,0.27,-0.936,0.288,119.297379,26.050138,1350.0,25.0,0.54,0.07,0.1465,31.0,5.53
251462,2017-12-04 17:35:01,47.2,0.234,-0.972,0.27,119.297513,26.050128,1337.0,22.0,0.47,0.05,0.1462,28.0,4.96
251463,2017-12-04 17:35:02,47.2,0.252,-0.9,0.288,119.297645,26.050113,1287.0,18.0,0.37,0.0,0.1462,23.0,3.98
251464,2017-12-04 17:35:03,46.88,0.2628,-0.9144,0.2808,119.297768,26.050084599999998,1254.6,18.0,0.36,,,,
251465,2017-12-04 17:35:04,46.56,0.2736,-0.9288,0.2736,119.297891,26.0500562,1222.2,18.0,0.35,,,,
251466,2017-12-04 17:35:05,46.24,0.2844,-0.9432,0.26639999999999997,119.298014,26.0500278,1189.8,18.0,0.34,,,,
251467,2017-12-04 17:35:06,45.92,0.2952,-0.9576,0.2592,119.298137,26.0499994,1157.4,18.0,0.33,,,,
251468,2017-12-04 17:35:07,45.6,0.306,-0.972,0.252,119.29826,26.049971,1125.0,18.0,0.32,0.0,0.1465,22.0,3.34
251469,2017-12-04 17:35:08,46.0,0.288,-1.026,0.342,119.298376,26.049925,1187.0,20.0,0.42,0.06,0.1466,23.0,4.46
251470,2017-12-04 17:35:09,45.85,0.279,-0.9810000000000001,0.342,119.29849100000001,26.049874000000003,1299.5,25.0,0.545,,,,
251471,2017-12-04 17:35:10,45.7,0.27,-0.936,0.342,119.298606,26.049823,1412.0,30.0,0.67,0.085,0.1451,36.0,6.9
251472,2017-12-04 17:35:11,46.3,0.27,-0.954,0.324,119.298721,26.049769,1450.0,37.0,0.88,0.105,0.1448,42.0,9.09
251473,2017-12-04 17:35:12,47.0,0.234,-0.936,0.36,119.298839,26.049716,1575.0,37.0,0.9,0.105,0.1453,45.0,9.28
251474,2017-12-04 17:35:13,47.7,0.252,-0.936,0.396,119.298958,26.049664,1587.0,37.0,0.93,0.105,0.1475,45.0,9.59
251475,2017-12-04 17:35:14,48.6,0.27,-0.936,0.396,119.299083,26.049616,1450.0,24.0,0.47,0.055,0.1471,32.0,4.9
251476,2017-12-04 17:35:15,48.7,0.252,-0.9,0.396,119.29921,26.049573,1337.0,21.0,0.42,0.04,0.1469,25.0,4.41
251477,2017-12-04 17:35:16,45.83529411764706,0.2530588235294118,-0.9021176470588236,0.39282352941176474,119.29929470588236,26.049558470588234,1298.764705882353,21.41176470588235,0.41352941176470587,,,,
251478,2017-12-04 17:35:17,42.97058823529412,0.25411764705882356,-0.9042352941176471,0.38964705882352946,119.2993794117647,26.04954394117647,1260.5294117647059,21.823529411764707,0.40705882352941175,,,,
251479,2017-12-04 17:35:18,40.10588235294118,0.2551764705882353,-0.9063529411764706,0.3864705882352941,119.29946411764706,26.049529411764706,1222.2941176470588,22.235294117647058,0.40058823529411763,,,,
251480,2017-12-04 17:35:19,37.241176470588236,0.25623529411764706,-0.9084705882352941,0.38329411764705884,119.29954882352942,26.04951488235294,1184.0588235294117,22.647058823529413,0.3941176470588235,,,,
251481,2017-12-04 17:35:20,34.37647058823529,0.25729411764705884,-0.9105882352941177,0.38011764705882356,119.29963352941176,26.049500352941177,1145.8235294117646,23.058823529411764,0.3876470588235294,,,,
251482,2017-12-04 17:35:21,31.511764705882356,0.2583529411764706,-0.9127058823529413,0.3769411764705883,119.29971823529412,26.049485823529412,1107.5882352941176,23.470588235294116,0.3811764705882353,,,,
251483,2017-12-04 17:35:22,28.647058823529413,0.25941176470588234,-0.9148235294117647,0.37376470588235294,119.29980294117648,26.049471294117648,1069.3529411764707,23.88235294117647,0.37470588235294117,,,,
251484,2017-12-04 17:35:23,25.782352941176473,0.2604705882352941,-0.9169411764705883,0.37058823529411766,119.29988764705882,26.049456764705884,1031.1176470588234,24.294117647058822,0.36823529411764705,,,,
