,时间,GPS车速,X轴加速度,Y轴加速度,Z轴加速度,经度,纬度,发动机转速,扭矩百分比,瞬时油耗,油门踏板开度,空燃比,发动机负荷百分比,进气流量
99422,2017-12-02 23:21:01,0.0,0.234,-0.972,0.378,119.454636,26.237168,650.0,27.0,0.29,0.01,0.147,34.0,3.02
99423,2017-12-02 23:21:02,2.8,0.234,-0.972,0.36,119.454631,26.237164,687.0,28.0,0.27,0.035,0.147,36.0,2.95
99424,2017-12-02 23:21:03,3.9,0.234,-0.972,0.36,119.454628,26.237161,862.0,27.0,0.34,0.0,0.1469,35.0,3.56
99425,2017-12-02 23:21:04,4.8,0.27,-0.954,0.342,119.454625,26.237153,850.0,25.0,0.34,0.0,0.1468,32.0,3.62
99426,2017-12-02 23:21:05,6.1,0.234,-0.972,0.36,119.454625,26.237141,837.0,26.0,0.36,0.045,0.1469,32.0,3.83
99427,2017-12-02 23:21:06,7.6,0.216,-0.972,0.342,119.454625,26.237128,1062.0,26.0,0.42,0.05,0.1469,32.0,4.46
99428,2017-12-02 23:21:07,8.0,0.198,-0.99,0.324,119.454626,26.237109,1287.0,30.0,0.59,0.075,0.1468,36.0,6.03
99429,2017-12-02 23:21:08,11.6,0.216,-0.99,0.324,119.45463,26.237085,1450.0,27.0,0.6,0.075,0.1466,33.0,6.23
99430,2017-12-02 23:21:09,14.3,0.234,-0.972,0.306,119.454636,26.237053,1312.0,28.0,0.59,0.075,0.1463,31.0,6.14
99431,2017-12-02 23:21:10,15.950000000000001,0.234,-0.963,0.306,119.4546335,26.237017,1274.5,27.5,0.565,,,,
99432,2017-12-02 23:21:11,17.6,0.234,-0.954,0.306,119.454631,26.236981,1237.0,27.0,0.54,0.065,0.1473,33.0,5.5
99433,2017-12-02 23:21:12,19.7,0.252,-0.936,0.324,119.454635,26.236933,1237.0,26.0,0.49,0.065,0.1473,31.0,5.16
99434,2017-12-02 23:21:13,19.95,0.27,-0.9450000000000001,0.324,119.45462549999999,26.236883,1193.5,22.0,0.425,,,,
99435,2017-12-02 23:21:14,20.2,0.288,-0.954,0.324,119.454616,26.236833,1150.0,18.0,0.36,0.0,0.1453,23.0,3.69
