,时间,GPS车速,X轴加速度,Y轴加速度,Z轴加速度,经度,纬度,发动机转速,扭矩百分比,瞬时油耗,油门踏板开度,空燃比,发动机负荷百分比,进气流量
85850,2017-12-02 19:34:49,0.0,0.144,-0.972,0.36,119.38094,25.992073,962.0,30.0,0.47,0.095,0.1451,37.0,4.94
85851,2017-12-02 19:34:50,7.6,0.108,-0.972,0.342,119.380938,25.992083,1450.0,40.0,0.9,0.115,0.1451,48.0,9.23
85852,2017-12-02 19:34:51,12.5,0.162,-0.972,0.342,119.380933,25.992108,1612.0,30.0,0.67,0.07,0.1451,41.0,6.97
85853,2017-12-02 19:34:52,14.3,0.252,-0.972,0.342,119.380925,25.992144,1512.0,14.0,0.36,0.035,0.1451,17.0,3.67
85854,2017-12-02 19:34:53,14.9,0.234,-0.954,0.342,119.380916,25.992183,1050.0,29.0,0.52,0.07,0.1451,33.0,5.36
85855,2017-12-02 19:34:54,16.1,0.216,-0.972,0.342,119.380908,25.992223,1237.0,27.0,0.52,0.07,0.1451,32.0,5.46
85856,2017-12-02 19:34:55,17.3,0.234,-0.954,0.342,119.380898,25.992264,1175.0,21.0,0.39,0.0,0.1451,27.0,4.06
85857,2017-12-02 19:34:56,17.4,0.27,-0.954,0.324,119.38089,25.992309,1050.0,19.0,0.32,0.0,0.1451,23.0,3.48
85858,2017-12-02 19:34:57,17.5,0.27,-0.954,0.306,119.380881,25.992354,1000.0,18.0,0.27,0.0,0.1451,22.0,2.95
85859,2017-12-02 19:34:58,16.58,0.28440000000000004,-0.9359999999999999,0.3492,119.3808614,25.9923668,1020.0,19.8,0.31,,,,
85860,2017-12-02 19:34:59,15.66,0.2988,-0.9179999999999999,0.39239999999999997,119.3808418,25.9923796,1040.0,21.6,0.35,,,,
85861,2017-12-02 19:35:00,14.74,0.31320000000000003,-0.9,0.4356,119.3808222,25.9923924,1060.0,23.4,0.39,,,,
85862,2017-12-02 19:35:01,13.82,0.3276,-0.882,0.4788,119.3808026,25.9924052,1080.0,25.2,0.43,,,,
85863,2017-12-02 19:35:02,12.9,0.342,-0.864,0.522,119.380783,25.992418,1100.0,27.0,0.47,0.07,0.1451,32.0,4.91
85864,2017-12-02 19:35:03,14.5,0.27,-0.9,0.576,119.380773,25.992388,1375.0,40.0,0.93,0.115,0.1451,45.0,9.53
85865,2017-12-02 19:35:04,17.2,0.162,-0.954,0.414,119.380779,25.992346,1575.0,40.0,0.98,0.12,0.1451,49.0,10.02
85866,2017-12-02 19:35:05,20.6,0.18,-0.954,0.36,119.380788,25.992301,1637.0,45.0,1.23,0.14,0.1451,51.0,12.6
85867,2017-12-02 19:35:06,24.2,0.198,-0.954,0.324,119.380805,25.992245,1825.0,46.0,1.31,0.135,0.1451,54.0,13.42
85868,2017-12-02 19:35:07,27.0,0.198,-0.972,0.342,119.380821,25.992181,1825.0,40.0,1.15,0.125,0.1451,48.0,11.74
85869,2017-12-02 19:35:08,29.1,0.198,-0.954,0.324,119.380831,25.992108,1900.0,40.0,1.18,0.13,0.1451,47.0,12.14
85870,2017-12-02 19:35:09,31.2,0.198,-0.972,0.324,119.380848,25.992031,2000.0,39.0,1.21,0.13,0.1451,45.0,12.49
85871,2017-12-02 19:35:10,33.1,0.234,-0.99,0.324,119.380868,25.991948,2100.0,40.0,1.33,0.13,0.1451,45.0,13.66
85872,2017-12-02 19:35:11,34.9,0.216,-1.044,0.342,119.380888,25.991858,1762.0,43.0,1.19,0.13,0.1451,51.0,12.28
85873,2017-12-02 19:35:12,36.7,0.216,-0.99,0.324,119.380911,25.991766,1762.0,43.0,1.19,0.13,0.1451,52.0,12.31
85874,2017-12-02 19:35:13,38.3,0.234,-0.972,0.324,119.380931,25.991668,1762.0,41.0,1.15,0.13,0.1451,49.0,11.67
85875,2017-12-02 19:35:14,39.8,0.234,-0.972,0.324,119.38095,25.99157,1787.0,41.0,1.18,0.13,0.1451,49.0,12.02
85876,2017-12-02 19:35:15,41.0,0.234,-0.954,0.342,119.380968,25.991468,1800.0,40.0,1.13,0.13,0.1451,48.0,11.55
85877,2017-12-02 19:35:16,42.1,0.216,-0.954,0.324,119.380989,25.991363,1825.0,41.0,1.13,0.125,0.1451,49.0,11.62
85878,2017-12-02 19:35:17,43.1,0.216,-0.918,0.324,119.381008,25.991255,1625.0,42.0,1.08,0.125,0.1451,50.0,11.14
85879,2017-12-02 19:35:18,44.0,0.234,-0.936,0.324,119.38103,25.991145,1650.0,42.0,1.06,0.125,0.1451,50.0,10.94
85880,2017-12-02 19:35:19,44.9,0.252,-0.972,0.342,119.381053,25.991033,1637.0,40.0,1.03,0.12,0.1451,49.0,10.55
85881,2017-12-02 19:35:20,45.6,0.252,-0.936,0.324,119.381076,25.99092,1562.0,36.0,0.82,0.1,0.1451,44.0,8.35
85882,2017-12-02 19:35:21,46.1,0.27,-0.99,0.36,119.3811,25.990805,1512.0,34.0,0.78,0.095,0.1476,41.0,8.13
85883,2017-12-02 19:35:22,46.4,0.252,-0.954,0.378,119.381121,25.990688,1500.0,33.0,0.8,0.095,0.1475,41.0,8.23
85884,2017-12-02 19:35:23,46.8,0.288,-0.99,0.342,119.381145,25.990571,1500.0,33.0,0.78,0.095,0.1471,40.0,8.15
85885,2017-12-02 19:35:24,47.2,0.252,-0.954,0.324,119.381168,25.990454,1487.0,32.0,0.77,0.09,0.1469,39.0,7.92
85886,2017-12-02 19:35:25,47.5,0.252,-0.918,0.342,119.381191,25.990336,1487.0,32.0,0.73,0.09,0.1466,39.0,7.5
85887,2017-12-02 19:35:26,47.8,0.252,-0.918,0.342,119.381213,25.990216,1487.0,32.0,0.75,0.09,0.1465,38.0,7.81
85888,2017-12-02 19:35:27,48.1,0.234,-0.936,0.342,119.381238,25.990095,1500.0,32.0,0.75,0.09,0.1464,38.0,7.75
85889,2017-12-02 19:35:28,48.2,0.27,-0.954,0.342,119.381261,25.989974,1500.0,32.0,0.78,0.09,0.1463,39.0,8.06
85890,2017-12-02 19:35:29,48.3,0.252,-0.882,0.324,119.381284,25.989854,1500.0,32.0,0.75,0.09,0.1465,39.0,7.74
85891,2017-12-02 19:35:30,48.6,0.27,-0.972,0.324,119.381308,25.989733,1500.0,32.0,0.75,0.09,0.1464,38.0,7.68
85892,2017-12-02 19:35:31,48.6,0.27,-0.954,0.306,119.38133,25.989613,1500.0,32.0,0.75,0.09,0.1464,38.0,7.68
85893,2017-12-02 19:35:32,48.8,0.27,-0.9,0.342,119.381353,25.989491,1500.0,32.0,0.75,0.09,0.1464,39.0,7.74
85894,2017-12-02 19:35:33,49.2,0.252,-0.882,0.342,119.381378,25.98937,1512.0,32.0,0.77,0.09,0.1464,40.0,7.84
85895,2017-12-02 19:35:34,49.5,0.234,-0.9,0.306,119.381403,25.989246,1575.0,36.0,0.88,0.105,0.1464,43.0,9.07
85896,2017-12-02 19:35:35,50.0,0.288,-0.972,0.36,119.381426,25.989123,1587.0,36.0,0.9,0.105,0.1465,43.0,9.21
85897,2017-12-02 19:35:36,50.7,0.261,-0.963,0.34199999999999997,119.3814495,25.988996999999998,1662.0,40.5,1.08,,,,
85898,2017-12-02 19:35:37,51.4,0.234,-0.954,0.324,119.381473,25.988871,1737.0,45.0,1.26,0.14,0.1461,53.0,12.88
85899,2017-12-02 19:35:38,52.6,0.234,-0.918,0.324,119.381496,25.988741,1812.0,46.0,1.28,0.14,0.1462,55.0,13.13
85900,2017-12-02 19:35:39,53.8,0.234,-0.954,0.342,119.381521,25.988608,1812.0,45.0,1.26,0.14,0.1464,54.0,12.99
85901,2017-12-02 19:35:40,55.0,0.234,-0.972,0.342,119.381546,25.988473,1837.0,45.0,1.26,0.14,0.1463,54.0,12.84
85902,2017-12-02 19:35:41,56.0,0.252,-0.972,0.36,119.38157,25.988335,1812.0,43.0,1.24,0.13,0.1464,51.0,12.67
85903,2017-12-02 19:35:42,56.9,0.234,-0.918,0.342,119.381593,25.988193,1675.0,32.0,0.78,0.09,0.1466,40.0,8.15
85904,2017-12-02 19:35:43,57.2,0.252,-0.9,0.342,119.381618,25.988051,1612.0,28.0,0.7,0.09,0.1467,34.0,7.26
85905,2017-12-02 19:35:44,57.5,0.27,-0.99,0.378,119.381643,25.987908,1612.0,28.0,0.72,0.09,0.1464,33.0,7.4
85906,2017-12-02 19:35:45,57.6,0.27,-0.936,0.306,119.381669,25.987764,1625.0,27.0,0.7,0.08,0.1473,33.0,7.19
85907,2017-12-02 19:35:46,57.7,0.288,-0.99,0.342,119.381693,25.987621,1512.0,15.0,0.37,0.0,0.1472,20.0,3.91
85908,2017-12-02 19:35:47,57.6,0.288,-0.9450000000000001,0.315,119.3817115,25.9874785,1418.5,14.5,0.33999999999999997,,,,
85909,2017-12-02 19:35:48,57.5,0.288,-0.9,0.288,119.38173,25.987336,1325.0,14.0,0.31,0.005,0.1457,16.0,3.24
85910,2017-12-02 19:35:49,56.63333333333333,0.286,-0.906,0.292,119.38174944444445,25.98720511111111,1308.3333333333333,14.222222222222221,0.30777777777777776,,,,
85911,2017-12-02 19:35:50,55.766666666666666,0.284,-0.912,0.296,119.3817688888889,25.987074222222223,1291.6666666666667,14.444444444444445,0.3055555555555555,,,,
85912,2017-12-02 19:35:51,54.9,0.282,-0.918,0.3,119.38178833333333,25.986943333333333,1275.0,14.666666666666666,0.30333333333333334,,,,
85913,2017-12-02 19:35:52,54.03333333333333,0.27999999999999997,-0.924,0.304,119.38180777777778,25.986812444444443,1258.3333333333333,14.88888888888889,0.3011111111111111,,,,
85914,2017-12-02 19:35:53,53.16666666666667,0.278,-0.9299999999999999,0.308,119.38182722222223,25.986681555555556,1241.6666666666667,15.11111111111111,0.29888888888888887,,,,
85915,2017-12-02 19:35:54,52.300000000000004,0.276,-0.9359999999999999,0.312,119.38184666666668,25.986550666666666,1225.0,15.333333333333334,0.29666666666666663,,,,
85916,2017-12-02 19:35:55,51.43333333333334,0.274,-0.942,0.316,119.38186611111111,25.986419777777776,1208.3333333333333,15.555555555555555,0.29444444444444445,,,,
85917,2017-12-02 19:35:56,50.56666666666667,0.272,-0.948,0.32,119.38188555555556,25.98628888888889,1191.6666666666667,15.777777777777779,0.2922222222222222,,,,
85918,2017-12-02 19:35:57,49.7,0.27,-0.954,0.324,119.381905,25.986158,1175.0,16.0,0.29,0.005,0.1468,19.0,3.13
85919,2017-12-02 19:35:58,49.12857142857143,0.27,-0.9514285714285714,0.32657142857142857,119.38192657142858,25.98604257142857,1183.857142857143,16.285714285714285,0.30142857142857143,,,,
85920,2017-12-02 19:35:59,48.55714285714286,0.27,-0.9488571428571428,0.3291428571428572,119.38194814285714,25.985927142857143,1192.7142857142858,16.571428571428573,0.31285714285714283,,,,
