,时间,GPS车速,X轴加速度,Y轴加速度,Z轴加速度,经度,纬度,发动机转速,扭矩百分比,瞬时油耗,油门踏板开度,空燃比,发动机负荷百分比,进气流量
247721,2017-12-04 16:32:40,0.0,0.072,-0.99,0.36,119.275378,26.044913,1137.0,37.0,0.78,0.13,0.1454,39.0,8.04
247722,2017-12-04 16:32:41,8.5,0.072,-0.99,0.36,119.275388,26.044906,1550.0,44.0,1.11,0.14,0.1476,52.0,11.34
247723,2017-12-04 16:32:42,14.0,0.126,-0.972,0.342,119.275413,26.044888,1837.0,43.0,1.29,0.135,0.1468,52.0,13.22
247724,2017-12-04 16:32:43,18.2,0.126,-0.99,0.36,119.275461,26.044856,2112.0,40.0,1.31,0.135,0.1449,47.0,13.46
247725,2017-12-04 16:32:44,21.2,0.162,-0.954,0.36,119.27551,26.044816,1737.0,37.0,1.01,0.115,0.1477,43.0,10.47
247726,2017-12-04 16:32:45,23.4,0.198,-0.954,0.378,119.27556,26.044776,1675.0,38.0,1.0,0.115,0.1474,46.0,10.3
247727,2017-12-04 16:32:46,24.7,0.252,-0.936,0.36,119.275615,26.044738,1450.0,15.0,0.34,0.03,0.1458,19.0,3.63
247728,2017-12-04 16:32:47,24.8,0.252,-0.954,0.378,119.275671,26.044696,1150.0,27.0,0.5,0.07,0.1473,33.0,5.23
247729,2017-12-04 16:32:48,25.3,0.252,-0.936,0.36,119.275728,26.044654,1162.0,24.0,0.44,0.06,0.1472,28.0,4.6
247730,2017-12-04 16:32:49,25.4,0.234,-0.9,0.342,119.275785,26.04461,1162.0,24.0,0.42,0.055,0.1472,29.0,4.36
247731,2017-12-04 16:32:50,25.5,0.252,-0.936,0.36,119.275838,26.044565,1050.0,19.0,0.31,0.0,0.1468,24.0,3.26
247732,2017-12-04 16:32:51,25.025,0.24975,-0.9405,0.35775,119.27588512499999,26.044523875,1078.125,20.5,0.35125,,,,
247733,2017-12-04 16:32:52,24.55,0.2475,-0.9450000000000001,0.3555,119.27593225,26.04448275,1106.25,22.0,0.3925,,,,
247734,2017-12-04 16:32:53,24.075,0.24525,-0.9495,0.35325,119.27597937499999,26.044441625,1134.375,23.5,0.43374999999999997,,,,
247735,2017-12-04 16:32:54,23.6,0.243,-0.954,0.351,119.2760265,26.044400500000002,1162.5,25.0,0.475,,,,
247736,2017-12-04 16:32:55,23.125,0.24075000000000002,-0.9585,0.34875,119.276073625,26.044359375,1190.625,26.5,0.51625,,,,
247737,2017-12-04 16:32:56,22.65,0.23850000000000002,-0.963,0.34650000000000003,119.27612074999999,26.04431825,1218.75,28.0,0.5575,,,,
247738,2017-12-04 16:32:57,22.175,0.23625000000000002,-0.9675,0.34425,119.276167875,26.044277125,1246.875,29.5,0.59875,,,,
247739,2017-12-04 16:32:58,21.7,0.234,-0.972,0.342,119.276215,26.044236,1275.0,31.0,0.64,0.09,0.1469,37.0,6.51
247740,2017-12-04 16:32:59,22.3,0.216,-0.936,0.324,119.27626,26.0442,1262.0,26.0,0.47,0.07,0.1475,34.0,4.9
247741,2017-12-04 16:33:00,22.4,0.234,-0.972,0.324,119.276308,26.044163,1187.0,27.0,0.5,0.08,0.1472,32.0,5.22
247742,2017-12-04 16:33:01,23.0,0.216,-0.972,0.324,119.276359,26.044126,1412.0,37.0,0.83,0.105,0.1469,45.0,8.56
247743,2017-12-04 16:33:02,24.1,0.216,-0.99,0.342,119.276411,26.044088,1437.0,34.0,0.72,0.095,0.1472,42.0,7.49
