,时间,GPS车速,X轴加速度,Y轴加速度,Z轴加速度,经度,纬度,发动机转速,扭矩百分比,瞬时油耗,油门踏板开度,空燃比,发动机负荷百分比,进气流量
326741,2017-12-05 14:29:40,0.0,0.126,-0.972,0.36,119.31255,26.112098,1187.0,31.0,0.57,0.105,0.1456,36.0,5.84
326742,2017-12-05 14:29:41,7.2,0.162,-0.972,0.342,119.312546,26.11209,1375.0,30.0,0.6,0.09,0.1476,37.0,6.33
326743,2017-12-05 14:29:42,12.7,0.216,-0.972,0.324,119.312538,26.112068,1400.0,25.0,0.54,0.085,0.1474,30.0,5.61
326744,2017-12-05 14:29:43,14.8,0.216,-0.954,0.342,119.312525,26.112038,1275.0,29.0,0.59,0.08,0.1468,34.0,6.04
326745,2017-12-05 14:29:44,15.5,0.198,-0.936,0.342,119.312511,26.112005,1212.0,23.0,0.42,0.06,0.1469,28.0,4.48
326746,2017-12-05 14:29:45,16.3,0.234,-0.954,0.342,119.312501,26.111968,1200.0,21.0,0.39,0.05,0.1468,25.0,4.13
326747,2017-12-05 14:29:46,17.0,0.252,-0.954,0.342,119.312473,26.111931,1200.0,21.0,0.39,0.05,0.1468,25.0,4.13
326748,2017-12-05 14:29:47,18.1,0.234,-0.936,0.342,119.312449,26.111896,1375.0,20.0,0.36,0.0,0.1467,27.0,3.79
326749,2017-12-05 14:29:48,18.15,0.243,-0.936,0.351,119.31241700000001,26.1118885,1293.5,17.5,0.32499999999999996,,,,
326750,2017-12-05 14:29:49,18.2,0.252,-0.936,0.36,119.312385,26.111881,1212.0,15.0,0.29,0.005,0.1464,19.0,3.12
326751,2017-12-05 14:29:50,19.8,0.198,-0.99,0.342,119.312353,26.111848,1725.0,44.0,1.21,0.14,0.1465,52.0,12.35
326752,2017-12-05 14:29:51,24.3,0.162,-0.972,0.342,119.312326,26.111771,1850.0,44.0,1.28,0.14,0.1471,52.0,13.03
326753,2017-12-05 14:29:52,27.8,0.18,-0.936,0.342,119.312315,26.111665,1887.0,40.0,1.19,0.13,0.1471,49.0,12.33
326754,2017-12-05 14:29:53,31.1,0.252,-1.008,0.324,119.312293,26.111584,1937.0,29.0,0.85,0.09,0.1468,36.0,8.77
326755,2017-12-05 14:29:54,30.4,0.261,-0.9630000000000001,0.315,119.31226699999999,26.111512,1531.0,22.5,0.58,,,,
326756,2017-12-05 14:29:55,29.7,0.27,-0.918,0.306,119.312241,26.11144,1125.0,16.0,0.31,0.0,0.1465,20.0,3.22
326757,2017-12-05 14:29:56,27.86,0.2772,-0.9288000000000001,0.3132,119.3122194,26.1113736,1117.4,15.8,0.3,,,,
326758,2017-12-05 14:29:57,26.02,0.2844,-0.9396,0.3204,119.3121978,26.111307200000002,1109.8,15.6,0.29,,,,
326759,2017-12-05 14:29:58,24.18,0.2916,-0.9504,0.3276,119.3121762,26.1112408,1102.2,15.4,0.28,,,,
326760,2017-12-05 14:29:59,22.34,0.2988,-0.9611999999999999,0.33480000000000004,119.3121546,26.111174400000003,1094.6,15.2,0.27,,,,
326761,2017-12-05 14:30:00,20.5,0.306,-0.972,0.342,119.312133,26.111108,1087.0,15.0,0.26,0.0,0.1463,19.0,2.83
326762,2017-12-05 14:30:01,19.6,0.297,-0.972,0.3375,119.3121185,26.1110545,1074.5,16.75,0.32,,,,
326763,2017-12-05 14:30:02,18.7,0.28800000000000003,-0.972,0.333,119.312104,26.111001,1062.0,18.5,0.38,,,,
326764,2017-12-05 14:30:03,17.799999999999997,0.279,-0.972,0.3285,119.3120895,26.110947499999998,1049.5,20.25,0.44,,,,
326765,2017-12-05 14:30:04,16.9,0.27,-0.972,0.324,119.312075,26.110894,1037.0,22.0,0.5,0.09,0.1462,22.0,5.25
326766,2017-12-05 14:30:05,19.4,0.216,-0.99,0.342,119.312066,26.110839,1512.0,29.0,0.64,0.07,0.1476,37.0,6.65
326767,2017-12-05 14:30:06,21.0,0.216,-0.954,0.36,119.312065,26.110793,1400.0,27.0,0.72,0.105,0.1471,27.0,7.35
326768,2017-12-05 14:30:07,23.8,0.234,-0.954,0.342,119.312063,26.110741,1662.0,35.0,0.9,0.105,0.1466,42.0,9.21
326769,2017-12-05 14:30:08,27.6,0.198,-0.954,0.342,119.312048,26.110675,1637.0,32.0,0.8,0.09,0.1464,39.0,8.31
