,时间,GPS车速,X轴加速度,Y轴加速度,Z轴加速度,经度,纬度,发动机转速,扭矩百分比,瞬时油耗,油门踏板开度,空燃比,发动机负荷百分比,进气流量
62621,2017-12-19 07:05:56,0.0,0.0,-0.324,-0.918,119.263688,26.03592,1000.0,25.0,0.41,0.07,0.1464,32.0,4.22
62622,2017-12-19 07:05:57,5.7,0.0,-0.342,-0.936,119.26369,26.035921,1125.0,25.0,0.42,0.07,0.1462,32.0,4.47
62623,2017-12-19 07:05:58,10.2,0.0,-0.378,-0.9,119.263711,26.035928,1037.0,18.0,0.31,0.07,0.1463,22.0,3.31
62624,2017-12-19 07:05:59,11.4,-0.054,-0.324,-0.918,119.263741,26.035938,1362.0,29.0,0.6,0.085,0.1476,35.0,6.29
62625,2017-12-19 07:06:00,11.8,0.0,-0.45,-0.882,119.263773,26.035948,1262.0,14.0,0.27,0.0,0.147,17.0,2.96
62626,2017-12-19 07:06:01,11.233333333333334,0.0,-0.40800000000000003,-0.9,119.263802,26.03595466666667,1316.3333333333333,20.0,0.41000000000000003,,,,
62627,2017-12-19 07:06:02,10.666666666666666,0.0,-0.366,-0.918,119.263831,26.035961333333333,1370.6666666666667,26.0,0.55,,,,
62628,2017-12-19 07:06:03,10.1,0.0,-0.324,-0.936,119.26386,26.035968,1425.0,32.0,0.69,0.105,0.1469,38.0,7.16
62629,2017-12-19 07:06:04,12.7,0.0,-0.324,-0.936,119.263894,26.035986,1637.0,32.0,0.83,0.105,0.1462,37.0,8.59
62630,2017-12-19 07:06:05,15.8,0.0,-0.288,-0.918,119.263938,26.036006,1575.0,40.0,0.98,0.12,0.1461,47.0,10.1
62631,2017-12-19 07:06:06,18.8,0.0,-0.324,-0.918,119.263986,26.036026,1562.0,40.0,0.96,0.12,0.146,47.0,9.97
62632,2017-12-19 07:06:07,21.4,0.0,-0.36,-0.918,119.264043,26.036051,1387.0,18.0,0.32,0.0,0.1463,25.0,3.34
62633,2017-12-19 07:06:08,22.8,0.0,-0.396,-0.882,119.264103,26.036075,1487.0,36.0,0.92,0.13,0.146,40.0,9.34
62634,2017-12-19 07:06:09,24.6,0.0,-0.36,-0.882,119.264168,26.036091,1625.0,20.0,0.29,0.0,0.1475,33.0,3.0
62635,2017-12-19 07:06:10,25.2,0.0,-0.378,-0.9,119.264235,26.036111,875.0,18.0,0.29,0.0,0.1471,22.0,3.0
62636,2017-12-19 07:06:11,25.3,-0.072,-0.414,-0.936,119.264303,26.036128,912.0,18.0,0.24,0.0,0.1471,22.0,2.65
62637,2017-12-19 07:06:12,24.533333333333335,-0.048,-0.39599999999999996,-0.924,119.26436866666667,26.036146333333335,958.0,22.666666666666668,0.3666666666666667,,,,
62638,2017-12-19 07:06:13,23.766666666666666,-0.024,-0.378,-0.912,119.26443433333333,26.036164666666668,1004.0,27.333333333333336,0.49333333333333335,,,,
62639,2017-12-19 07:06:14,23.0,0.0,-0.36,-0.9,119.2645,26.036183,1050.0,32.0,0.62,0.09,0.1468,36.0,6.37
62640,2017-12-19 07:06:15,23.7,-0.072,-0.324,-0.9,119.264565,26.036198,1450.0,39.0,0.83,0.11,0.1448,47.0,8.65
62641,2017-12-19 07:06:16,25.9,0.0,-0.342,-0.936,119.264635,26.036215,1487.0,39.0,0.88,0.115,0.1449,46.0,9.12
62642,2017-12-19 07:06:17,28.1,-0.09,-0.324,-0.936,119.264713,26.03622,1512.0,38.0,0.87,0.115,0.1451,46.0,8.95
62643,2017-12-19 07:06:18,29.9,-0.072,-0.378,-0.9,119.264796,26.036231,1150.0,17.0,0.31,0.0,0.146,22.0,3.19
62644,2017-12-19 07:06:19,30.049999999999997,-0.036,-0.351,-0.9,119.26487850000001,26.036243,1331.0,23.5,0.46499999999999997,,,,
62645,2017-12-19 07:06:20,30.2,0.0,-0.324,-0.9,119.264961,26.036255,1512.0,30.0,0.62,0.04,0.1456,42.0,6.37
62646,2017-12-19 07:06:21,30.2,0.0,-0.378,-0.882,119.265045,26.03627,1175.0,22.0,0.5,0.095,0.146,21.0,5.31
62647,2017-12-19 07:06:22,30.3,0.0,-0.378,-0.918,119.265126,26.036284,1437.0,31.0,0.67,0.085,0.1457,38.0,6.87
62648,2017-12-19 07:06:23,31.6,-0.054,-0.342,-0.882,119.265214,26.036293,1187.0,15.0,0.27,0.07,0.1461,19.0,2.93
62649,2017-12-19 07:06:24,31.5,-0.027,-0.36,-0.891,119.26530249999999,26.036304,1199.5,19.0,0.41000000000000003,,,,
62650,2017-12-19 07:06:25,31.4,0.0,-0.378,-0.9,119.265391,26.036315,1212.0,23.0,0.55,0.08,0.1462,22.0,5.81
62651,2017-12-19 07:06:26,31.4,0.0,-0.396,-0.828,119.265478,26.036328,1262.0,17.0,0.29,0.0,0.1464,23.0,3.01
62652,2017-12-19 07:06:27,30.744504310344826,0.0,-0.40938362068965517,-0.8369806034482759,119.26555109913792,26.036345778017242,1175.5107758620688,17.036637931034484,0.28382543103448277,,,,
62653,2017-12-19 07:06:28,30.089008620689654,0.0,-0.4227672413793103,-0.8459612068965516,119.26562419827586,26.036363556034484,1089.021551724138,17.073275862068968,0.2776508620689655,,,,
62654,2017-12-19 07:06:29,29.433512931034482,0.0,-0.43615086206896553,-0.8549418103448275,119.2656972974138,26.036381334051725,1002.5323275862069,17.10991379310345,0.27147629310344823,,,,
