,时间,GPS车速,X轴加速度,Y轴加速度,Z轴加速度,经度,纬度,发动机转速,扭矩百分比,瞬时油耗,油门踏板开度,空燃比,发动机负荷百分比,进气流量
2843,2017-12-18 14:29:38,0.0,0.0,-0.396,-0.9,119.508646,25.965356,787.0,18.0,60.8,0.0,0.1458,23.0,2.41
2844,2017-12-18 14:29:39,0.0,0.0,-0.396,-0.9,119.508631,25.965353,800.0,18.0,62.82,0.0,0.1459,22.0,2.49
2845,2017-12-18 14:29:40,0.0,0.0,-0.378,-0.882,119.508631,25.965353,775.0,18.0,58.28,0.0,0.1458,23.0,2.31
2846,2017-12-18 14:29:41,0.0,0.0,-0.396,-0.882,119.508631,25.965353,787.0,18.0,60.04,0.0,0.1459,23.0,2.38
2847,2017-12-18 14:29:42,0.0,0.0,-0.378,-0.9,119.508631,25.965353,775.0,17.0,59.8,0.0,0.1459,22.0,2.37
2848,2017-12-18 14:29:43,0.0,0.0,-0.378,-0.882,119.508631,25.965353,762.0,17.0,60.55,0.0,0.1459,22.0,2.4
2849,2017-12-18 14:29:44,0.0,0.0,-0.396,-0.9,119.508631,25.965353,762.0,17.0,59.29,0.0,0.1459,22.0,2.35
2850,2017-12-18 14:29:45,0.0,0.0,-0.378,-0.882,119.508631,25.965353,762.0,17.0,54.24,0.0,0.1459,21.0,2.15
2851,2017-12-18 14:29:46,0.0,0.0,-0.396,-0.9,119.508631,25.965353,762.0,16.0,54.75,0.0,0.1459,21.0,2.17
2852,2017-12-18 14:29:47,0.0,0.0,-0.396,-0.9,119.508631,25.965353,750.0,16.0,57.53,0.0,0.1459,20.0,2.28
2853,2017-12-18 14:29:48,0.0,0.0,-0.378,-0.9,119.508631,25.965353,762.0,16.0,57.02,0.0,0.146,21.0,2.26
2854,2017-12-18 14:29:49,0.0,0.0,-0.396,-0.9,119.508631,25.965353,750.0,16.0,56.0,0.0,0.1472,21.0,2.22
2855,2017-12-18 14:29:50,0.0,0.0,-0.396,-0.9,119.508631,25.965353,737.0,16.0,55.75,0.0,0.1471,20.0,2.21
2856,2017-12-18 14:29:51,0.0,0.0,-0.396,-0.9,119.508631,25.965353,762.0,16.0,51.71,0.0,0.1471,21.0,2.05
2857,2017-12-18 14:29:52,0.0,0.0,-0.396,-0.9,119.508631,25.965353,750.0,16.0,52.47,0.0,0.147,21.0,2.08
2858,2017-12-18 14:29:53,0.0,0.0,-0.396,-0.9,119.508631,25.965353,750.0,16.0,52.98,0.0,0.147,20.0,2.1
2859,2017-12-18 14:29:54,0.0,0.0,-0.396,-0.9,119.508631,25.965353,750.0,16.0,53.73,0.0,0.1469,21.0,2.13
2860,2017-12-18 14:29:55,0.0,0.0,-0.378,-0.9,119.508631,25.965353,750.0,16.0,54.0,0.0,0.1469,21.0,2.14
2861,2017-12-18 14:29:56,0.0,0.0,-0.378,-0.9,119.508631,25.965353,750.0,16.0,51.71,0.0,0.1469,21.0,2.05
2862,2017-12-18 14:29:57,0.0,0.0,-0.396,-0.9,119.508631,25.965353,750.0,16.0,54.0,0.0,0.1469,20.0,2.14
2863,2017-12-18 14:29:58,0.0,0.0,-0.378,-0.9,119.508631,25.965353,762.0,17.0,61.31,0.05,0.1468,21.0,2.43
2864,2017-12-18 14:29:59,0.0,0.0,-0.324,-0.936,119.508631,25.965353,900.0,27.0,0.41,0.095,0.1469,33.0,4.26
2865,2017-12-18 14:30:00,0.0,0.0,-0.288,-0.918,119.508631,25.965353,1175.0,31.0,0.54,0.1,0.1473,37.0,5.64
2866,2017-12-18 14:30:01,0.0,0.0,-0.288,-0.918,119.508631,25.965353,1312.0,30.0,0.59,0.095,0.1475,36.0,6.15
2867,2017-12-18 14:30:02,4.0,0.0,-0.306,-0.918,119.508628,25.965345,1475.0,30.0,0.69,0.095,0.1473,37.0,7.07
2868,2017-12-18 14:30:03,4.6,0.0,-0.378,-0.9,119.50863,25.96533,1375.0,13.0,0.27,0.0,0.1469,16.0,2.91
2869,2017-12-18 14:30:04,7.0,0.0,-0.396,-0.936,119.508618,25.965304,812.0,18.0,0.26,0.04,0.1467,24.0,2.69
2870,2017-12-18 14:30:05,12.1,-0.054,-0.45,-0.9,119.508626,25.965275,1000.0,23.0,0.34,0.05,0.1468,29.0,3.62
2871,2017-12-18 14:30:06,12.8,-0.054,-0.342,-0.954,119.50863,25.965243,887.0,19.0,0.27,0.0,0.1466,25.0,2.97
2872,2017-12-18 14:30:07,12.9,0.0,-0.396,-0.918,119.50864,25.96521,937.0,18.0,0.26,0.035,0.1467,23.0,2.75
2873,2017-12-18 14:30:08,13.6,0.0,-0.396,-0.882,119.508649,25.965176,962.0,21.0,0.31,0.05,0.1466,25.0,3.19
2874,2017-12-18 14:30:09,14.2,-0.09,-0.414,-0.882,119.508666,25.965145,950.0,19.0,0.27,0.0,0.1466,24.0,2.98
2875,2017-12-18 14:30:10,15.7,-0.126,-0.414,-0.9,119.508698,25.965115,912.0,18.0,0.24,0.05,0.1466,22.0,2.65
2876,2017-12-18 14:30:11,15.649999999999999,-0.11699999999999999,-0.378,-0.918,119.508743,25.9650965,1099.5,26.0,0.48,,,,
2877,2017-12-18 14:30:12,15.6,-0.108,-0.342,-0.936,119.508788,25.965078,1287.0,34.0,0.72,0.095,0.1465,39.0,7.34
2878,2017-12-18 14:30:13,16.7,0.0,-0.36,-0.936,119.508833,25.965064,1400.0,32.0,0.69,0.095,0.1476,38.0,7.14
2879,2017-12-18 14:30:14,18.0,0.0,-0.342,-0.954,119.508883,25.965048,1425.0,32.0,0.69,0.095,0.1474,38.0,7.09
2880,2017-12-18 14:30:15,19.9,0.0,-0.378,-0.918,119.508938,25.965048,1450.0,31.0,0.7,0.1,0.147,38.0,7.22
2881,2017-12-18 14:30:16,20.3,0.0,-0.378,-0.918,119.50898,25.965016,1475.0,30.0,0.69,0.095,0.1465,36.0,7.08
2882,2017-12-18 14:30:17,20.4,0.0,-0.378,-0.9,119.509036,25.965014,1312.0,14.0,0.27,0.035,0.1465,18.0,2.96
