,时间,GPS车速,X轴加速度,Y轴加速度,Z轴加速度,经度,纬度,发动机转速,扭矩百分比,瞬时油耗,油门踏板开度,空燃比,发动机负荷百分比,进气流量
105019,2017-12-19 18:52:34,0.0,0.0,-0.306,-0.918,119.628743,25.986968,1012.0,29.0,0.46,0.08,0.1464,35.0,4.74
105020,2017-12-19 18:52:35,0.0,0.0,-0.288,-0.936,119.628743,25.986968,1312.0,32.0,0.65,0.09,0.1462,40.0,6.82
105021,2017-12-19 18:52:36,6.7,0.0,-0.342,-0.936,119.628736,25.986965,1437.0,31.0,0.69,0.095,0.1475,38.0,7.08
105022,2017-12-19 18:52:37,10.2,0.0,-0.324,-0.936,119.628715,25.986959,1675.0,30.0,0.82,0.1,0.1469,36.0,8.35
105023,2017-12-19 18:52:38,14.0,0.0,-0.342,-0.936,119.628693,25.986935,1425.0,36.0,0.77,0.1,0.1452,43.0,7.95
105024,2017-12-19 18:52:39,17.4,-0.09,-0.306,-0.9,119.628644,25.986923,1450.0,35.0,0.78,0.1,0.1462,41.0,8.08
105025,2017-12-19 18:52:40,18.2,0.0,-0.396,-0.918,119.628591,25.9869,1512.0,35.0,0.8,0.1,0.1465,43.0,8.28
105026,2017-12-19 18:52:41,19.7,0.0,-0.27,-1.026,119.628543,25.986873,1550.0,32.0,0.72,0.09,0.1464,41.0,7.39
105027,2017-12-19 18:52:42,21.8,0.0,-0.432,-0.936,119.628491,25.986846,1400.0,25.0,0.69,0.09,0.1463,24.0,7.0
105028,2017-12-19 18:52:43,23.3,-0.144,-0.468,-1.026,119.628439,25.986818,1362.0,36.0,0.75,0.095,0.1463,43.0,7.73
105029,2017-12-19 18:52:44,25.7,-0.126,-0.396,-0.954,119.628385,25.986781,1375.0,35.0,0.73,0.09,0.1469,42.0,7.65
105030,2017-12-19 18:52:45,27.2,0.0,-0.36,-0.99,119.628328,25.98674,1387.0,35.0,0.75,0.09,0.1469,42.0,7.8
105031,2017-12-19 18:52:46,28.4,0.126,-0.288,-0.828,119.628268,25.986696,1400.0,34.0,0.75,0.095,0.1464,41.0,7.8
105032,2017-12-19 18:52:47,30.2,0.0,-0.414,-1.026,119.628206,25.986646,1425.0,36.0,0.8,0.1,0.1462,42.0,8.27
105033,2017-12-19 18:52:48,31.2,0.0,-0.378,-0.972,119.628139,25.986591,1537.0,38.0,0.9,0.105,0.1463,46.0,9.22
105034,2017-12-19 18:52:49,32.5,0.0,-0.324,-0.9,119.628073,25.986535,1537.0,36.0,0.88,0.105,0.1462,45.0,9.04
105035,2017-12-19 18:52:50,33.6,0.0,-0.342,-0.936,119.628003,25.986475,1562.0,37.0,0.92,0.11,0.1461,45.0,9.34
105036,2017-12-19 18:52:51,34.8,-0.108,-0.324,-0.918,119.627933,25.986415,1600.0,37.0,0.92,0.11,0.1463,45.0,9.48
105037,2017-12-19 18:52:52,35.9,0.0,-0.36,-0.846,119.627858,25.986355,1612.0,36.0,0.92,0.11,0.1461,44.0,9.42
105038,2017-12-19 18:52:53,37.0,-0.054,-0.342,-0.882,119.627783,25.986295,1625.0,36.0,0.9,0.11,0.1461,44.0,9.23
105039,2017-12-19 18:52:54,38.8,0.0,-0.378,-0.9,119.627708,25.98623,1625.0,36.0,0.88,0.11,0.1461,42.0,9.1
105040,2017-12-19 18:52:55,40.1,0.0,-0.414,-0.846,119.627635,25.986163,1662.0,36.0,0.9,0.105,0.146,42.0,9.32
105041,2017-12-19 18:52:56,40.1,0.0,-0.36,-0.864,119.62755,25.986095,1100.0,20.0,0.36,0.06,0.1465,24.0,3.8
